"match.name","match.date","match.status","match.matchId","match.venue","match.utcStartTime","match.homeTeamId","match.awayTeamId","match.round","match.venueLocalStartTime","match.abbr","match.twitterHashTag","match.homeTeam.name","match.homeTeam.timeZone","match.homeTeam.teamId","match.homeTeam.abbr","match.homeTeam.nickname","match.awayTeam.name","match.awayTeam.timeZone","match.awayTeam.teamId","match.awayTeam.abbr","match.awayTeam.nickname","venue.address","venue.name","venue.state","venue.timeZone","venue.venueId","venue.abbreviation","venue.capacity","venue.groundDimension","venue.latitude","venue.longitude","round.name","round.year","round.roundId","round.abbreviation","round.competitionId","round.roundNumber","status","matchId","scoreWorm","scoreMap","lastUpdated","homeTeamScore.periodScore","homeTeamScore.rushedBehinds","homeTeamScore.minutesInFront","homeTeamScore.matchScore.totalScore","homeTeamScore.matchScore.goals","homeTeamScore.matchScore.behinds","homeTeamScore.matchScore.superGoals","awayTeamScore.periodScore","awayTeamScore.rushedBehinds","awayTeamScore.minutesInFront","awayTeamScore.matchScore.totalScore","awayTeamScore.matchScore.goals","awayTeamScore.matchScore.behinds","awayTeamScore.matchScore.superGoals","matchClock.periods","weather.description","weather.tempInCelsius","weather.weatherType","homeTeamScoreChart.goals","homeTeamScoreChart.leftBehinds","homeTeamScoreChart.rightBehinds","homeTeamScoreChart.leftPosters","homeTeamScoreChart.rightPosters","homeTeamScoreChart.rushedBehinds","homeTeamScoreChart.touchedBehinds","awayTeamScoreChart.goals","awayTeamScoreChart.leftBehinds","awayTeamScoreChart.rightBehinds","awayTeamScoreChart.leftPosters","awayTeamScoreChart.rightPosters","awayTeamScoreChart.rushedBehinds","awayTeamScoreChart.touchedBehinds"
"Essendon Vs Hawthorn",2014-03-28 08:50:00,"CONCLUDED","CD_M20140140202","CD_V190","2014-03-28T08:50:00","CD_T50","CD_T80","CD_R201401402","2014-03-28T19:50:00","ESS V HAW","#AFLDonsHawks","Essendon",NA,"CD_T50","ESS","Bombers","Hawthorn",NA,"CD_T80","HAW","Hawks","Melbourne","Marvel Stadium","VIC","Australia/Melbourne","CD_V190","MRVL",NA,NA,NA,NA,"Round 2","2014","CD_R201401402","Rd 2","CD_S2014014",2,"CONCLUDED","CD_M20140140202",NA,NA,NA,"1, 2, 3, 4, 16, 4, 11, 15, 2, 0, 1, 2, 4, 4, 5, 3, NA, NA, NA, NA",5,0,86,12,14,NA,"1, 2, 3, 4, 15, 40, 39, 22, 2, 6, 6, 3, 3, 4, 3, 4, NA, NA, NA, NA",1,2,90,13,12,NA,"1, 2, 3, 4, 1675, 1731, 1749, 1745, 1, 1, 1, 1, NA, NA, NA, NA, NA, NA, NA, NA","Mostly Clear",17,"MOSTLY_CLEAR",12,3,5,0,1,5,0,13,5,6,0,0,1,0
"St Kilda Vs GWS Giants",2014-03-29 02:40:00,"CONCLUDED","CD_M20140140203","CD_V190","2014-03-29T02:40:00","CD_T130","CD_T1010","CD_R201401402","2014-03-29T13:40:00","STK V GWS","#AFLSaintsGiants","St Kilda",NA,"CD_T130","STK","Saints","GWS Giants",NA,"CD_T1010","GWS","Giants","Melbourne","Marvel Stadium","VIC","Australia/Melbourne","CD_V190","MRVL",NA,NA,NA,NA,"Round 2","2014","CD_R201401402","Rd 2","CD_S2014014",2,"CONCLUDED","CD_M20140140203",NA,NA,NA,"1, 2, 3, 4, 16, 4, 11, 15, 2, 0, 1, 2, 4, 4, 5, 3, NA, NA, NA, NA",1,33,95,15,5,NA,"1, 2, 3, 4, 15, 40, 39, 22, 2, 6, 6, 3, 3, 4, 3, 4, NA, NA, NA, NA",2,0,88,13,10,NA,"1, 2, 3, 4, 1675, 1731, 1749, 1745, 1, 1, 1, 1, NA, NA, NA, NA, NA, NA, NA, NA","Scattered Clouds. Mild.",19,"MOSTLY_SUNNY",15,0,3,1,0,1,0,13,3,4,1,0,2,0
"Port Adelaide Vs Adelaide Crows",2014-03-29 05:45:00,"CONCLUDED","CD_M20140140204","CD_V6","2014-03-29T05:45:00","CD_T110","CD_T10","CD_R201401402","2014-03-29T16:15:00","PORT V ADEL","#AFLPowerCrows","Port Adelaide",NA,"CD_T110","PORT","Power","Adelaide Crows",NA,"CD_T10","ADEL","Crows","Adelaide","Adelaide Oval","SA","Australia/Adelaide","CD_V6","AO",NA,NA,NA,NA,"Round 2","2014","CD_R201401402","Rd 2","CD_S2014014",2,"CONCLUDED","CD_M20140140204",NA,NA,NA,"1, 2, 3, 4, 16, 4, 11, 15, 2, 0, 1, 2, 4, 4, 5, 3, NA, NA, NA, NA",2,45,127,19,13,NA,"1, 2, 3, 4, 15, 40, 39, 22, 2, 6, 6, 3, 3, 4, 3, 4, NA, NA, NA, NA",2,0,73,11,7,NA,"1, 2, 3, 4, 1675, 1731, 1749, 1745, 1, 1, 1, 1, NA, NA, NA, NA, NA, NA, NA, NA","Passing Clouds. Mild.",26,"MOSTLY_SUNNY",19,5,4,2,0,2,0,11,2,2,0,1,2,0
"Fremantle Vs Gold Coast Suns",2014-03-29 08:40:00,"CONCLUDED","CD_M20140140205","CD_V70","2014-03-29T08:40:00","CD_T60","CD_T1000","CD_R201401402","2014-03-29T16:40:00","FRE V GCFC","#AFLFreoSuns","Fremantle",NA,"CD_T60","FRE","Freo","Gold Coast Suns",NA,"CD_T1000","GCFC","Suns","Perth","Domain Stadium","WA","Australia/Perth","CD_V70","DS",NA,NA,NA,NA,"Round 2","2014","CD_R201401402","Rd 2","CD_S2014014",2,"CONCLUDED","CD_M20140140205",NA,NA,NA,"1, 2, 3, 4, 16, 4, 11, 15, 2, 0, 1, 2, 4, 4, 5, 3, NA, NA, NA, NA",2,95,87,12,15,NA,"1, 2, 3, 4, 15, 40, 39, 22, 2, 6, 6, 3, 3, 4, 3, 4, NA, NA, NA, NA",1,0,39,5,9,NA,"1, 2, 3, 4, 1675, 1731, 1749, 1745, 1, 1, 1, 1, NA, NA, NA, NA, NA, NA, NA, NA","Rain.",20,"RAIN",12,7,6,0,0,2,0,5,4,2,1,0,1,1
"Sydney Swans Vs Collingwood",2014-03-29 08:40:00,"CONCLUDED","CD_M20140140206","CD_V9","2014-03-29T08:40:00","CD_T160","CD_T40","CD_R201401402","2014-03-29T19:40:00","SYD V COLL","#AFLSwansPies","Sydney Swans",NA,"CD_T160","SYD","Swans","Collingwood",NA,"CD_T40","COLL","Magpies","Sydney","Accor Stadium","NSW","Australia/Sydney","CD_V9","ASA",NA,NA,NA,NA,"Round 2","2014","CD_R201401402","Rd 2","CD_S2014014",2,"CONCLUDED","CD_M20140140206",NA,NA,NA,"1, 2, 3, 4, 16, 4, 11, 15, 2, 0, 1, 2, 4, 4, 5, 3, NA, NA, NA, NA",0,0,69,10,9,NA,"1, 2, 3, 4, 15, 40, 39, 22, 2, 6, 6, 3, 3, 4, 3, 4, NA, NA, NA, NA",7,13,89,12,17,NA,"1, 2, 3, 4, 1675, 1731, 1749, 1745, 1, 1, 1, 1, NA, NA, NA, NA, NA, NA, NA, NA","Sunny. Mild.",22,"SUNNY",10,2,4,0,3,0,0,12,0,7,1,1,7,1
"Brisbane Lions Vs Geelong Cats",2014-03-30 02:10:00,"CONCLUDED","CD_M20140140207","CD_V20","2014-03-30T02:10:00","CD_T20","CD_T70","CD_R201401402","2014-03-30T12:10:00","BL V GEEL","#AFLLionsCats","Brisbane Lions",NA,"CD_T20","BL","Lions","Geelong Cats",NA,"CD_T70","GEEL","Cats","Brisbane","Gabba","QLD","Australia/Brisbane","CD_V20","G",NA,NA,NA,NA,"Round 2","2014","CD_R201401402","Rd 2","CD_S2014014",2,"CONCLUDED","CD_M20140140207",NA,NA,NA,"1, 2, 3, 4, 16, 4, 11, 15, 2, 0, 1, 2, 4, 4, 5, 3, NA, NA, NA, NA",2,0,68,10,8,NA,"1, 2, 3, 4, 15, 40, 39, 22, 2, 6, 6, 3, 3, 4, 3, 4, NA, NA, NA, NA",3,68,93,13,15,NA,"1, 2, 3, 4, 1675, 1731, 1749, 1745, 1, 1, 1, 1, NA, NA, NA, NA, NA, NA, NA, NA","Light Rain. Broken Clouds. Warm.",24,"RAIN",10,1,2,0,2,2,1,13,4,5,2,1,3,0
"Melbourne Vs West Coast Eagles",2014-03-30 04:20:00,"CONCLUDED","CD_M20140140208","CD_V40","2014-03-30T04:20:00","CD_T90","CD_T150","CD_R201401402","2014-03-30T15:20:00","MELB V WCE","#AFLDeesEagles","Melbourne",NA,"CD_T90","MELB","Demons","West Coast Eagles",NA,"CD_T150","WCE","Eagles","Melbourne","MCG","VIC","Australia/Melbourne","CD_V40","MCG",NA,NA,NA,NA,"Round 2","2014","CD_R201401402","Rd 2","CD_S2014014",2,"CONCLUDED","CD_M20140140208",NA,NA,NA,"1, 2, 3, 4, 16, 4, 11, 15, 2, 0, 1, 2, 4, 4, 5, 3, NA, NA, NA, NA",1,0,30,4,6,NA,"1, 2, 3, 4, 15, 40, 39, 22, 2, 6, 6, 3, 3, 4, 3, 4, NA, NA, NA, NA",6,0,123,18,15,NA,"1, 2, 3, 4, 1675, 1731, 1749, 1745, 1, 1, 1, 1, NA, NA, NA, NA, NA, NA, NA, NA","Partly Sunny. Mild.",23,"MOSTLY_SUNNY",4,2,3,0,0,1,0,18,3,5,0,1,6,0
"Western Bulldogs Vs North Melbourne",2014-03-30 05:40:00,"CONCLUDED","CD_M20140140209","CD_V190","2014-03-30T05:40:00","CD_T140","CD_T100","CD_R201401402","2014-03-30T16:40:00","WB V NMFC","#AFLDogsNorth","Western Bulldogs",NA,"CD_T140","WB","Bulldogs","North Melbourne",NA,"CD_T100","NMFC","Kangaroos","Melbourne","Marvel Stadium","VIC","Australia/Melbourne","CD_V190","MRVL",NA,NA,NA,NA,"Round 2","2014","CD_R201401402","Rd 2","CD_S2014014",2,"CONCLUDED","CD_M20140140209",NA,NA,NA,"1, 2, 3, 4, 16, 4, 11, 15, 2, 0, 1, 2, 4, 4, 5, 3, NA, NA, NA, NA",0,0,54,8,6,NA,"1, 2, 3, 4, 15, 40, 39, 22, 2, 6, 6, 3, 3, 4, 3, 4, NA, NA, NA, NA",0,53,83,12,11,NA,"1, 2, 3, 4, 1675, 1731, 1749, 1745, 1, 1, 1, 1, NA, NA, NA, NA, NA, NA, NA, NA","Scattered Clouds. Warm.",24,"MOSTLY_SUNNY",8,2,4,0,0,0,0,12,3,7,1,0,0,0
"Hawthorn Vs Fremantle",2014-04-04 08:50:00,"CONCLUDED","CD_M20140140301","CD_V40","2014-04-04T08:50:00","CD_T80","CD_T60","CD_R201401403","2014-04-04T19:50:00","HAW V FRE","#AFLHawksFreo","Hawthorn",NA,"CD_T80","HAW","Hawks","Fremantle",NA,"CD_T60","FRE","Freo","Melbourne","MCG","VIC","Australia/Melbourne","CD_V40","MCG",NA,NA,NA,NA,"Round 3","2014","CD_R201401403","Rd 3","CD_S2014014",3,"CONCLUDED","CD_M20140140301",NA,NA,NA,"1, 2, 3, 4, 16, 4, 11, 15, 2, 0, 1, 2, 4, 4, 5, 3, NA, NA, NA, NA",4,121,137,21,11,NA,"1, 2, 3, 4, 15, 40, 39, 22, 2, 6, 6, 3, 3, 4, 3, 4, NA, NA, NA, NA",4,0,79,11,13,NA,"1, 2, 3, 4, 1675, 1731, 1749, 1745, 1, 1, 1, 1, NA, NA, NA, NA, NA, NA, NA, NA","Partly cloudy, isolated showers.",18,"MOSTLY_CLEAR",21,4,1,0,2,4,0,11,4,4,0,1,4,0
"Western Bulldogs Vs Richmond",2014-04-05 02:45:00,"CONCLUDED","CD_M20140140302","CD_V190","2014-04-05T02:45:00","CD_T140","CD_T120","CD_R201401403","2014-04-05T13:45:00","WB V RICH","#AFLDogsTigers","Western Bulldogs",NA,"CD_T140","WB","Bulldogs","Richmond",NA,"CD_T120","RICH","Tigers","Melbourne","Marvel Stadium","VIC","Australia/Melbourne","CD_V190","MRVL",NA,NA,NA,NA,"Round 3","2014","CD_R201401403","Rd 3","CD_S2014014",3,"CONCLUDED","CD_M20140140302",NA,NA,NA,"1, 2, 3, 4, 16, 4, 11, 15, 2, 0, 1, 2, 4, 4, 5, 3, NA, NA, NA, NA",1,3,100,15,10,NA,"1, 2, 3, 4, 15, 40, 39, 22, 2, 6, 6, 3, 3, 4, 3, 4, NA, NA, NA, NA",2,0,98,15,8,NA,"1, 2, 3, 4, 1675, 1731, 1749, 1745, 1, 1, 1, 1, NA, NA, NA, NA, NA, NA, NA, NA","Partly Sunny. Mild.",20,"OVERCAST",15,5,4,0,0,1,0,15,3,2,0,1,2,0
"Adelaide Crows Vs Sydney Swans",2014-04-05 03:10:00,"CONCLUDED","CD_M20140140303","CD_V6","2014-04-05T03:10:00","CD_T10","CD_T160","CD_R201401403","2014-04-05T13:40:00","ADEL V SYD","#AFLCrowsSwans","Adelaide Crows",NA,"CD_T10","ADEL","Crows","Sydney Swans",NA,"CD_T160","SYD","Swans","Adelaide","Adelaide Oval","SA","Australia/Adelaide","CD_V6","AO",NA,NA,NA,NA,"Round 3","2014","CD_R201401403","Rd 3","CD_S2014014",3,"CONCLUDED","CD_M20140140303",NA,NA,NA,"1, 2, 3, 4, 16, 4, 11, 15, 2, 0, 1, 2, 4, 4, 5, 3, NA, NA, NA, NA",3,0,71,9,17,NA,"1, 2, 3, 4, 15, 40, 39, 22, 2, 6, 6, 3, 3, 4, 3, 4, NA, NA, NA, NA",3,104,134,21,8,NA,"1, 2, 3, 4, 1675, 1731, 1749, 1745, 1, 1, 1, 1, NA, NA, NA, NA, NA, NA, NA, NA","Partly Sunny. Mild.",17,"OVERCAST",9,5,8,0,1,3,0,21,2,3,0,0,3,0
"Gold Coast Suns Vs Brisbane Lions",2014-04-05 05:40:00,"CONCLUDED","CD_M20140140304","CD_V81","2014-04-05T05:40:00","CD_T1000","CD_T20","CD_R201401403","2014-04-05T15:40:00","GCFC V BL","#AFLSunsLions","Gold Coast Suns",NA,"CD_T1000","GCFC","Suns","Brisbane Lions",NA,"CD_T20","BL","Lions","Gold Coast","Metricon Stadium","QLD","Australia/Brisbane","CD_V81","MS",NA,NA,NA,NA,"Round 3","2014","CD_R201401403","Rd 3","CD_S2014014",3,"CONCLUDED","CD_M20140140304",NA,NA,NA,"1, 2, 3, 4, 16, 4, 11, 15, 2, 0, 1, 2, 4, 4, 5, 3, NA, NA, NA, NA",5,117,114,17,12,NA,"1, 2, 3, 4, 15, 40, 39, 22, 2, 6, 6, 3, 3, 4, 3, 4, NA, NA, NA, NA",0,0,61,9,7,NA,"1, 2, 3, 4, 1675, 1731, 1749, 1745, 1, 1, 1, 1, NA, NA, NA, NA, NA, NA, NA, NA","Clear.",27,"SUNNY",17,3,3,0,0,5,1,9,3,1,1,1,0,1
