"match.name","match.date","match.status","match.matchId","match.venue","match.utcStartTime","match.homeTeamId","match.awayTeamId","match.round","match.venueLocalStartTime","match.abbr","match.twitterHashTag","match.homeTeam.name","match.homeTeam.timeZone","match.homeTeam.teamId","match.homeTeam.abbr","match.homeTeam.nickname","match.awayTeam.name","match.awayTeam.timeZone","match.awayTeam.teamId","match.awayTeam.abbr","match.awayTeam.nickname","venue.address","venue.name","venue.state","venue.timeZone","venue.venueId","venue.abbreviation","venue.capacity","venue.groundDimension","venue.latitude","venue.longitude","round.name","round.year","round.roundId","round.abbreviation","round.competitionId","round.roundNumber","status","matchId","scoreWorm","scoreMap","lastUpdated","homeTeamScore.periodScore","homeTeamScore.rushedBehinds","homeTeamScore.minutesInFront","homeTeamScore.matchScore.totalScore","homeTeamScore.matchScore.goals","homeTeamScore.matchScore.behinds","homeTeamScore.matchScore.superGoals","awayTeamScore.periodScore","awayTeamScore.rushedBehinds","awayTeamScore.minutesInFront","awayTeamScore.matchScore.totalScore","awayTeamScore.matchScore.goals","awayTeamScore.matchScore.behinds","awayTeamScore.matchScore.superGoals","matchClock.periods","weather.description","weather.tempInCelsius","weather.weatherType","homeTeamScoreChart.goals","homeTeamScoreChart.leftBehinds","homeTeamScoreChart.rightBehinds","homeTeamScoreChart.leftPosters","homeTeamScoreChart.rightPosters","homeTeamScoreChart.rushedBehinds","homeTeamScoreChart.touchedBehinds","awayTeamScoreChart.goals","awayTeamScoreChart.leftBehinds","awayTeamScoreChart.rightBehinds","awayTeamScoreChart.leftPosters","awayTeamScoreChart.rightPosters","awayTeamScoreChart.rushedBehinds","awayTeamScoreChart.touchedBehinds"
"Adelaide Crows Vs Melbourne",2015-04-18 04:10:00,"CONCLUDED","CD_M20150140303","CD_V6","2015-04-18T04:10:00","CD_T10","CD_T90","CD_R201501403","2015-04-18T13:40:00","ADEL V MELB","#AFLCrowsDees","Adelaide Crows",NA,"CD_T10","ADEL","Crows","Melbourne",NA,"CD_T90","MELB","Demons","Adelaide","Adelaide Oval","SA","Australia/Adelaide","CD_V6","AO",NA,NA,NA,NA,"Round 3","2015","CD_R201501403","Rd 3","CD_S2015014",3,"CONCLUDED","CD_M20150140303",NA,NA,NA,"1, 2, 3, 4, 31, 14, 3, 30, 4, 2, 0, 5, 7, 2, 3, 0, NA, NA, NA, NA",2,91,80,12,8,NA,"1, 2, 3, 4, 15, 37, 15, 38, 2, 5, 2, 6, 3, 7, 3, 2, NA, NA, NA, NA",2,36,55,7,13,NA,"1, 2, 3, 4, 1798, 1873, 1623, 1833, 1, 1, 1, 1, NA, NA, NA, NA, NA, NA, NA, NA","Afternoon showers.",20,"OVERCAST",12,4,2,0,0,2,0,7,4,6,0,0,2,1
"Sydney Swans Vs GWS Giants",2015-04-18 06:35:00,"CONCLUDED","CD_M20150140304","CD_V60","2015-04-18T06:35:00","CD_T160","CD_T1010","CD_R201501403","2015-04-18T16:35:00","SYD V GWS","#AFLSwansGiants","Sydney Swans",NA,"CD_T160","SYD","Swans","GWS Giants",NA,"CD_T1010","GWS","Giants","Sydney","SCG","NSW","Australia/Sydney","CD_V60","SCG",NA,NA,NA,NA,"Round 3","2015","CD_R201501403","Rd 3","CD_S2015014",3,"CONCLUDED","CD_M20150140304",NA,NA,NA,"1, 2, 3, 4, 31, 14, 3, 30, 4, 2, 0, 5, 7, 2, 3, 0, NA, NA, NA, NA",2,115,111,16,15,NA,"1, 2, 3, 4, 15, 37, 15, 38, 2, 5, 2, 6, 3, 7, 3, 2, NA, NA, NA, NA",6,5,90,12,18,NA,"1, 2, 3, 4, 1798, 1873, 1623, 1833, 1, 1, 1, 1, NA, NA, NA, NA, NA, NA, NA, NA","Late rain/possible storm.",27,"THUNDERSTORMS",16,6,5,0,1,2,1,12,6,5,0,1,6,0
"North Melbourne Vs Port Adelaide",2015-04-18 09:20:00,"CONCLUDED","CD_M20150140305","CD_V190","2015-04-18T09:20:00","CD_T100","CD_T110","CD_R201501403","2015-04-18T19:20:00","NMFC V PORT","#AFLNorthPower","North Melbourne",NA,"CD_T100","NMFC","Kangaroos","Port Adelaide",NA,"CD_T110","PORT","Power","Melbourne","Marvel Stadium","VIC","Australia/Melbourne","CD_V190","MRVL",NA,NA,NA,NA,"Round 3","2015","CD_R201501403","Rd 3","CD_S2015014",3,"CONCLUDED","CD_M20150140305",NA,NA,NA,"1, 2, 3, 4, 31, 14, 3, 30, 4, 2, 0, 5, 7, 2, 3, 0, NA, NA, NA, NA",3,15,105,16,9,NA,"1, 2, 3, 4, 15, 37, 15, 38, 2, 5, 2, 6, 3, 7, 3, 2, NA, NA, NA, NA",1,110,113,17,11,NA,"1, 2, 3, 4, 1798, 1873, 1623, 1833, 1, 1, 1, 1, NA, NA, NA, NA, NA, NA, NA, NA","Dry day.",21,"MOSTLY_SUNNY",16,3,2,0,1,3,0,17,4,5,0,0,1,1
"Brisbane Lions Vs Richmond",2015-04-18 09:20:00,"CONCLUDED","CD_M20150140306","CD_V20","2015-04-18T09:20:00","CD_T20","CD_T120","CD_R201501403","2015-04-18T19:20:00","BL V RICH","#AFLLionsTigers","Brisbane Lions",NA,"CD_T20","BL","Lions","Richmond",NA,"CD_T120","RICH","Tigers","Brisbane","Gabba","QLD","Australia/Brisbane","CD_V20","G",NA,NA,NA,NA,"Round 3","2015","CD_R201501403","Rd 3","CD_S2015014",3,"CONCLUDED","CD_M20150140306",NA,NA,NA,"1, 2, 3, 4, 31, 14, 3, 30, 4, 2, 0, 5, 7, 2, 3, 0, NA, NA, NA, NA",2,0,58,8,10,NA,"1, 2, 3, 4, 15, 37, 15, 38, 2, 5, 2, 6, 3, 7, 3, 2, NA, NA, NA, NA",3,124,137,21,11,NA,"1, 2, 3, 4, 1798, 1873, 1623, 1833, 1, 1, 1, 1, NA, NA, NA, NA, NA, NA, NA, NA","Shower or two.",27,"OVERCAST",8,2,6,0,0,2,0,21,3,3,0,1,3,1
"Hawthorn Vs Western Bulldogs",2015-04-19 03:10:00,"CONCLUDED","CD_M20150140307","CD_V200","2015-04-19T03:10:00","CD_T80","CD_T140","CD_R201501403","2015-04-19T13:10:00","HAW V WB","#AFLHawksDogs","Hawthorn",NA,"CD_T80","HAW","Hawks","Western Bulldogs",NA,"CD_T140","WB","Bulldogs","Launceston","University of Tasmania Stadium","TAS","Australia/Hobart","CD_V200","UTAS",NA,NA,NA,NA,"Round 3","2015","CD_R201501403","Rd 3","CD_S2015014",3,"CONCLUDED","CD_M20150140307",NA,NA,NA,"1, 2, 3, 4, 31, 14, 3, 30, 4, 2, 0, 5, 7, 2, 3, 0, NA, NA, NA, NA",2,99,127,19,13,NA,"1, 2, 3, 4, 15, 37, 15, 38, 2, 5, 2, 6, 3, 7, 3, 2, NA, NA, NA, NA",5,11,57,8,9,NA,"1, 2, 3, 4, 1798, 1873, 1623, 1833, 1, 1, 1, 1, NA, NA, NA, NA, NA, NA, NA, NA","Sunny.",15,"MOSTLY_SUNNY",19,8,1,0,2,2,0,8,1,3,0,0,5,0
"Geelong Cats Vs Gold Coast Suns",2015-04-19 05:20:00,"CONCLUDED","CD_M20150140308","CD_V30","2015-04-19T05:20:00","CD_T70","CD_T1000","CD_R201501403","2015-04-19T15:20:00","GEEL V GCFC","#AFLCatsSuns","Geelong Cats",NA,"CD_T70","GEEL","Cats","Gold Coast Suns",NA,"CD_T1000","GCFC","Suns","Geelong","GMHBA Stadium","VIC","Australia/Melbourne","CD_V30","GMHBA",NA,NA,NA,NA,"Round 3","2015","CD_R201501403","Rd 3","CD_S2015014",3,"CONCLUDED","CD_M20150140308",NA,NA,NA,"1, 2, 3, 4, 31, 14, 3, 30, 4, 2, 0, 5, 7, 2, 3, 0, NA, NA, NA, NA",2,68,105,16,9,NA,"1, 2, 3, 4, 15, 37, 15, 38, 2, 5, 2, 6, 3, 7, 3, 2, NA, NA, NA, NA",4,55,96,13,18,NA,"1, 2, 3, 4, 1798, 1873, 1623, 1833, 1, 1, 1, 1, NA, NA, NA, NA, NA, NA, NA, NA","Few showers.",16,"OVERCAST",16,3,1,2,1,2,0,13,6,5,0,3,4,0
"West Coast Eagles Vs Fremantle",2015-04-19 06:40:00,"CONCLUDED","CD_M20150140309","CD_V70","2015-04-19T06:40:00","CD_T150","CD_T60","CD_R201501403","2015-04-19T14:40:00","WCE V FRE","#AFLEaglesFreo","West Coast Eagles",NA,"CD_T150","WCE","Eagles","Fremantle",NA,"CD_T60","FRE","Freo","Perth","Domain Stadium","WA","Australia/Perth","CD_V70","DS",NA,NA,NA,NA,"Round 3","2015","CD_R201501403","Rd 3","CD_S2015014",3,"CONCLUDED","CD_M20150140309",NA,NA,NA,"1, 2, 3, 4, 31, 14, 3, 30, 4, 2, 0, 5, 7, 2, 3, 0, NA, NA, NA, NA",3,0,81,12,9,NA,"1, 2, 3, 4, 15, 37, 15, 38, 2, 5, 2, 6, 3, 7, 3, 2, NA, NA, NA, NA",1,117,111,17,9,NA,"1, 2, 3, 4, 1798, 1873, 1623, 1833, 1, 1, 1, 1, NA, NA, NA, NA, NA, NA, NA, NA","Clear.",27,"MOSTLY_SUNNY",12,4,2,0,0,3,0,17,1,6,0,1,1,0
"Richmond Vs Melbourne",2015-04-24 09:50:00,"CONCLUDED","CD_M20150140401","CD_V40","2015-04-24T09:50:00","CD_T120","CD_T90","CD_R201501404","2015-04-24T19:50:00","RICH V MELB","#AFLTigersDees","Richmond",NA,"CD_T120","RICH","Tigers","Melbourne",NA,"CD_T90","MELB","Demons","Melbourne","MCG","VIC","Australia/Melbourne","CD_V40","MCG",NA,NA,NA,NA,"Round 4","2015","CD_R201501404","Rd 4","CD_S2015014",4,"CONCLUDED","CD_M20150140401",NA,NA,NA,"1, 2, 3, 4, 31, 14, 3, 30, 4, 2, 0, 5, 7, 2, 3, 0, NA, NA, NA, NA",2,31,51,6,15,NA,"1, 2, 3, 4, 15, 37, 15, 38, 2, 5, 2, 6, 3, 7, 3, 2, NA, NA, NA, NA",3,89,83,12,11,NA,"1, 2, 3, 4, 1798, 1873, 1623, 1833, 1, 1, 1, 1, NA, NA, NA, NA, NA, NA, NA, NA","Showers mainly tonight.",19,"OVERCAST",6,6,5,2,0,2,0,12,2,1,3,2,3,0
"St Kilda Vs Carlton",2015-04-25 01:10:00,"CONCLUDED","CD_M20150140403","CD_V130","2015-04-25T01:10:00","CD_T130","CD_T30","CD_R201501404","2015-04-25T13:10:00","STK V CARL","#AFLSaintsBlues","St Kilda",NA,"CD_T130","STK","Saints","Carlton",NA,"CD_T30","CARL","Blues","Wellington","Westpac Stadium",NA,"Pacific/Auckland","CD_V130","WS",NA,NA,NA,NA,"Round 4","2015","CD_R201501404","Rd 4","CD_S2015014",4,"CONCLUDED","CD_M20150140403",NA,NA,NA,"1, 2, 3, 4, 31, 14, 3, 30, 4, 2, 0, 5, 7, 2, 3, 0, NA, NA, NA, NA",2,78,81,12,9,NA,"1, 2, 3, 4, 15, 37, 15, 38, 2, 5, 2, 6, 3, 7, 3, 2, NA, NA, NA, NA",2,47,121,18,13,NA,"1, 2, 3, 4, 1798, 1873, 1623, 1833, 1, 1, 1, 1, NA, NA, NA, NA, NA, NA, NA, NA","Mostly Sunny",18,"MOSTLY_SUNNY",12,3,4,0,0,2,0,18,1,9,0,1,2,0
"Essendon Vs Collingwood",2015-04-25 04:40:00,"CONCLUDED","CD_M20150140402","CD_V40","2015-04-25T04:40:00","CD_T50","CD_T40","CD_R201501404","2015-04-25T14:40:00","ESS V COLL","#AFLDonsPies","Essendon",NA,"CD_T50","ESS","Bombers","Collingwood",NA,"CD_T40","COLL","Magpies","Melbourne","MCG","VIC","Australia/Melbourne","CD_V40","MCG",NA,NA,NA,NA,"Round 4","2015","CD_R201501404","Rd 4","CD_S2015014",4,"CONCLUDED","CD_M20150140402",NA,NA,NA,"1, 2, 3, 4, 31, 14, 3, 30, 4, 2, 0, 5, 7, 2, 3, 0, NA, NA, NA, NA",4,14,49,6,13,NA,"1, 2, 3, 4, 15, 37, 15, 38, 2, 5, 2, 6, 3, 7, 3, 2, NA, NA, NA, NA",6,92,69,9,15,NA,"1, 2, 3, 4, 1798, 1873, 1623, 1833, 1, 1, 1, 1, NA, NA, NA, NA, NA, NA, NA, NA","Showers.",16,"RAIN",6,5,4,0,0,4,0,9,4,4,0,1,6,0
"GWS Giants Vs Gold Coast Suns",2015-04-25 07:40:00,"CONCLUDED","CD_M20150140404","CD_V150","2015-04-25T07:40:00","CD_T1010","CD_T1000","CD_R201501404","2015-04-25T17:40:00","GWS V GCFC","#AFLGiantsSuns","GWS Giants",NA,"CD_T1010","GWS","Giants","Gold Coast Suns",NA,"CD_T1000","GCFC","Suns","Canberra","Manuka Oval","ACT","Australia/Canberra","CD_V150","MO",NA,NA,NA,NA,"Round 4","2015","CD_R201501404","Rd 4","CD_S2015014",4,"CONCLUDED","CD_M20150140404",NA,NA,NA,"1, 2, 3, 4, 31, 14, 3, 30, 4, 2, 0, 5, 7, 2, 3, 0, NA, NA, NA, NA",4,112,119,16,23,NA,"1, 2, 3, 4, 15, 37, 15, 38, 2, 5, 2, 6, 3, 7, 3, 2, NA, NA, NA, NA",3,7,53,7,11,NA,"1, 2, 3, 4, 1798, 1873, 1623, 1833, 1, 1, 1, 1, NA, NA, NA, NA, NA, NA, NA, NA","Showers developing.",18,"OVERCAST",16,10,7,1,0,4,1,7,2,4,0,1,3,1
"Port Adelaide Vs Hawthorn",2015-04-25 09:40:00,"CONCLUDED","CD_M20150140405","CD_V6","2015-04-25T09:40:00","CD_T110","CD_T80","CD_R201501404","2015-04-25T19:10:00","PORT V HAW","#AFLPowerHawks","Port Adelaide",NA,"CD_T110","PORT","Power","Hawthorn",NA,"CD_T80","HAW","Hawks","Adelaide","Adelaide Oval","SA","Australia/Adelaide","CD_V6","AO",NA,NA,NA,NA,"Round 4","2015","CD_R201501404","Rd 4","CD_S2015014",4,"CONCLUDED","CD_M20150140405",NA,NA,NA,"1, 2, 3, 4, 31, 14, 3, 30, 4, 2, 0, 5, 7, 2, 3, 0, NA, NA, NA, NA",2,126,99,15,9,NA,"1, 2, 3, 4, 15, 37, 15, 38, 2, 5, 2, 6, 3, 7, 3, 2, NA, NA, NA, NA",3,0,91,13,13,NA,"1, 2, 3, 4, 1798, 1873, 1623, 1833, 1, 1, 1, 1, NA, NA, NA, NA, NA, NA, NA, NA","Shower or two.",17,"OVERCAST",15,2,5,0,0,2,0,13,5,5,0,0,3,0
"Fremantle Vs Sydney Swans",2015-04-25 10:45:00,"CONCLUDED","CD_M20150140406","CD_V70","2015-04-25T10:45:00","CD_T60","CD_T160","CD_R201501404","2015-04-25T18:45:00","FRE V SYD","#AFLFreoSwans","Fremantle",NA,"CD_T60","FRE","Freo","Sydney Swans",NA,"CD_T160","SYD","Swans","Perth","Domain Stadium","WA","Australia/Perth","CD_V70","DS",NA,NA,NA,NA,"Round 4","2015","CD_R201501404","Rd 4","CD_S2015014",4,"CONCLUDED","CD_M20150140406",NA,NA,NA,"1, 2, 3, 4, 31, 14, 3, 30, 4, 2, 0, 5, 7, 2, 3, 0, NA, NA, NA, NA",0,114,74,11,8,NA,"1, 2, 3, 4, 15, 37, 15, 38, 2, 5, 2, 6, 3, 7, 3, 2, NA, NA, NA, NA",3,0,60,8,12,NA,"1, 2, 3, 4, 1798, 1873, 1623, 1833, 1, 1, 1, 1, NA, NA, NA, NA, NA, NA, NA, NA","Clear.",23,"MOSTLY_SUNNY",11,1,5,1,1,0,0,8,2,5,1,0,3,1
"Brisbane Lions Vs West Coast Eagles",2015-04-26 03:10:00,"CONCLUDED","CD_M20150140407","CD_V20","2015-04-26T03:10:00","CD_T20","CD_T150","CD_R201501404","2015-04-26T13:10:00","BL V WCE","#AFLLionsEagles","Brisbane Lions",NA,"CD_T20","BL","Lions","West Coast Eagles",NA,"CD_T150","WCE","Eagles","Brisbane","Gabba","QLD","Australia/Brisbane","CD_V20","G",NA,NA,NA,NA,"Round 4","2015","CD_R201501404","Rd 4","CD_S2015014",4,"CONCLUDED","CD_M20150140407",NA,NA,NA,"1, 2, 3, 4, 31, 14, 3, 30, 4, 2, 0, 5, 7, 2, 3, 0, NA, NA, NA, NA",1,3,65,9,11,NA,"1, 2, 3, 4, 15, 37, 15, 38, 2, 5, 2, 6, 3, 7, 3, 2, NA, NA, NA, NA",2,121,118,17,16,NA,"1, 2, 3, 4, 1798, 1873, 1623, 1833, 1, 1, 1, 1, NA, NA, NA, NA, NA, NA, NA, NA","Sunny.",24,"MOSTLY_SUNNY",9,2,6,1,1,1,0,17,5,6,1,1,2,1
"Geelong Cats Vs North Melbourne",2015-04-26 05:20:00,"CONCLUDED","CD_M20150140408","CD_V30","2015-04-26T05:20:00","CD_T70","CD_T100","CD_R201501404","2015-04-26T15:20:00","GEEL V NMFC","#AFLCatsNorth","Geelong Cats",NA,"CD_T70","GEEL","Cats","North Melbourne",NA,"CD_T100","NMFC","Kangaroos","Geelong","GMHBA Stadium","VIC","Australia/Melbourne","CD_V30","GMHBA",NA,NA,NA,NA,"Round 4","2015","CD_R201501404","Rd 4","CD_S2015014",4,"CONCLUDED","CD_M20150140408",NA,NA,NA,"1, 2, 3, 4, 31, 14, 3, 30, 4, 2, 0, 5, 7, 2, 3, 0, NA, NA, NA, NA",5,48,67,9,13,NA,"1, 2, 3, 4, 15, 37, 15, 38, 2, 5, 2, 6, 3, 7, 3, 2, NA, NA, NA, NA",4,60,83,12,11,NA,"1, 2, 3, 4, 1798, 1873, 1623, 1833, 1, 1, 1, 1, NA, NA, NA, NA, NA, NA, NA, NA","Shower or two.",16,"OVERCAST",9,6,1,0,0,5,1,12,2,3,1,1,4,0
"Western Bulldogs Vs Adelaide Crows",2015-04-26 06:40:00,"CONCLUDED","CD_M20150140409","CD_V190","2015-04-26T06:40:00","CD_T140","CD_T10","CD_R201501404","2015-04-26T16:40:00","WB V ADEL","#AFLDogsCrows","Western Bulldogs",NA,"CD_T140","WB","Bulldogs","Adelaide Crows",NA,"CD_T10","ADEL","Crows","Melbourne","Marvel Stadium","VIC","Australia/Melbourne","CD_V190","MRVL",NA,NA,NA,NA,"Round 4","2015","CD_R201501404","Rd 4","CD_S2015014",4,"CONCLUDED","CD_M20150140409",NA,NA,NA,"1, 2, 3, 4, 31, 14, 3, 30, 4, 2, 0, 5, 7, 2, 3, 0, NA, NA, NA, NA",3,121,125,18,17,NA,"1, 2, 3, 4, 15, 37, 15, 38, 2, 5, 2, 6, 3, 7, 3, 2, NA, NA, NA, NA",0,0,68,10,8,NA,"1, 2, 3, 4, 1798, 1873, 1623, 1833, 1, 1, 1, 1, NA, NA, NA, NA, NA, NA, NA, NA","Shower or two.",14,"OVERCAST",18,7,4,2,0,3,1,10,2,5,0,1,0,0
"Carlton Vs Collingwood",2015-05-01 09:50:00,"CONCLUDED","CD_M20150140501","CD_V40","2015-05-01T09:50:00","CD_T30","CD_T40","CD_R201501405","2015-05-01T19:50:00","CARL V COLL","#AFLBluesPies","Carlton",NA,"CD_T30","CARL","Blues","Collingwood",NA,"CD_T40","COLL","Magpies","Melbourne","MCG","VIC","Australia/Melbourne","CD_V40","MCG",NA,NA,NA,NA,"Round 5","2015","CD_R201501405","Rd 5","CD_S2015014",5,"CONCLUDED","CD_M20150140501",NA,NA,NA,"1, 2, 3, 4, 31, 14, 3, 30, 4, 2, 0, 5, 7, 2, 3, 0, NA, NA, NA, NA",2,4,45,6,9,NA,"1, 2, 3, 4, 15, 37, 15, 38, 2, 5, 2, 6, 3, 7, 3, 2, NA, NA, NA, NA",1,108,120,18,12,NA,"1, 2, 3, 4, 1798, 1873, 1623, 1833, 1, 1, 1, 1, NA, NA, NA, NA, NA, NA, NA, NA","Sunny.",21,"MOSTLY_SUNNY",6,4,2,1,0,2,0,18,3,5,0,3,1,0
"Richmond Vs Geelong Cats",2015-05-02 03:45:00,"CONCLUDED","CD_M20150140502","CD_V40","2015-05-02T03:45:00","CD_T120","CD_T70","CD_R201501405","2015-05-02T13:45:00","RICH V GEEL","#AFLTigersCats","Richmond",NA,"CD_T120","RICH","Tigers","Geelong Cats",NA,"CD_T70","GEEL","Cats","Melbourne","MCG","VIC","Australia/Melbourne","CD_V40","MCG",NA,NA,NA,NA,"Round 5","2015","CD_R201501405","Rd 5","CD_S2015014",5,"CONCLUDED","CD_M20150140502",NA,NA,NA,"1, 2, 3, 4, 31, 14, 3, 30, 4, 2, 0, 5, 7, 2, 3, 0, NA, NA, NA, NA",3,0,76,11,10,NA,"1, 2, 3, 4, 15, 37, 15, 38, 2, 5, 2, 6, 3, 7, 3, 2, NA, NA, NA, NA",4,110,85,12,13,NA,"1, 2, 3, 4, 1798, 1873, 1623, 1833, 1, 1, 1, 1, NA, NA, NA, NA, NA, NA, NA, NA","Mostly cloudy.",21,"MOSTLY_SUNNY",11,2,3,2,0,3,0,12,3,5,0,0,4,1
"Sydney Swans Vs Western Bulldogs",2015-05-02 04:10:00,"CONCLUDED","CD_M20150140503","CD_V60","2015-05-02T04:10:00","CD_T160","CD_T140","CD_R201501405","2015-05-02T14:10:00","SYD V WB","#AFLSwansDogs","Sydney Swans",NA,"CD_T160","SYD","Swans","Western Bulldogs",NA,"CD_T140","WB","Bulldogs","Sydney","SCG","NSW","Australia/Sydney","CD_V60","SCG",NA,NA,NA,NA,"Round 5","2015","CD_R201501405","Rd 5","CD_S2015014",5,"CONCLUDED","CD_M20150140503",NA,NA,NA,"1, 2, 3, 4, 31, 14, 3, 30, 4, 2, 0, 5, 7, 2, 3, 0, NA, NA, NA, NA",2,20,73,10,13,NA,"1, 2, 3, 4, 15, 37, 15, 38, 2, 5, 2, 6, 3, 7, 3, 2, NA, NA, NA, NA",3,103,77,11,11,NA,"1, 2, 3, 4, 1798, 1873, 1623, 1833, 1, 1, 1, 1, NA, NA, NA, NA, NA, NA, NA, NA","Rain, heavy at times.",21,"RAIN",10,5,4,1,1,2,0,11,3,3,1,1,3,0
"Gold Coast Suns Vs Brisbane Lions",2015-05-02 06:35:00,"CONCLUDED","CD_M20150140504","CD_V81","2015-05-02T06:35:00","CD_T1000","CD_T20","CD_R201501405","2015-05-02T16:35:00","GCFC V BL","#AFLSunsLions","Gold Coast Suns",NA,"CD_T1000","GCFC","Suns","Brisbane Lions",NA,"CD_T20","BL","Lions","Gold Coast","Metricon Stadium","QLD","Australia/Brisbane","CD_V81","MS",NA,NA,NA,NA,"Round 5","2015","CD_R201501405","Rd 5","CD_S2015014",5,"CONCLUDED","CD_M20150140504",NA,NA,NA,"1, 2, 3, 4, 31, 14, 3, 30, 4, 2, 0, 5, 7, 2, 3, 0, NA, NA, NA, NA",1,123,118,18,10,NA,"1, 2, 3, 4, 15, 37, 15, 38, 2, 5, 2, 6, 3, 7, 3, 2, NA, NA, NA, NA",5,0,54,7,12,NA,"1, 2, 3, 4, 1798, 1873, 1623, 1833, 1, 1, 1, 1, NA, NA, NA, NA, NA, NA, NA, NA","Possible morning shower.",25,"OVERCAST",18,2,6,1,0,1,0,7,2,4,1,0,5,0
"North Melbourne Vs Hawthorn",2015-05-02 09:20:00,"CONCLUDED","CD_M20150140505","CD_V190","2015-05-02T09:20:00","CD_T100","CD_T80","CD_R201501405","2015-05-02T19:20:00","NMFC V HAW","#AFLNorthHawks","North Melbourne",NA,"CD_T100","NMFC","Kangaroos","Hawthorn",NA,"CD_T80","HAW","Hawks","Melbourne","Marvel Stadium","VIC","Australia/Melbourne","CD_V190","MRVL",NA,NA,NA,NA,"Round 5","2015","CD_R201501405","Rd 5","CD_S2015014",5,"CONCLUDED","CD_M20150140505",NA,NA,NA,"1, 2, 3, 4, 31, 14, 3, 30, 4, 2, 0, 5, 7, 2, 3, 0, NA, NA, NA, NA",4,2,70,10,10,NA,"1, 2, 3, 4, 15, 37, 15, 38, 2, 5, 2, 6, 3, 7, 3, 2, NA, NA, NA, NA",1,123,130,19,16,NA,"1, 2, 3, 4, 1798, 1873, 1623, 1833, 1, 1, 1, 1, NA, NA, NA, NA, NA, NA, NA, NA","Mostly cloudy.",21,"MOSTLY_SUNNY",10,4,1,0,0,4,1,19,8,4,1,2,1,0
"West Coast Eagles Vs GWS Giants",2015-05-02 09:40:00,"CONCLUDED","CD_M20150140506","CD_V70","2015-05-02T09:40:00","CD_T150","CD_T1010","CD_R201501405","2015-05-02T17:40:00","WCE V GWS","#AFLEaglesGiants","West Coast Eagles",NA,"CD_T150","WCE","Eagles","GWS Giants",NA,"CD_T1010","GWS","Giants","Perth","Domain Stadium","WA","Australia/Perth","CD_V70","DS",NA,NA,NA,NA,"Round 5","2015","CD_R201501405","Rd 5","CD_S2015014",5,"CONCLUDED","CD_M20150140506",NA,NA,NA,"1, 2, 3, 4, 31, 14, 3, 30, 4, 2, 0, 5, 7, 2, 3, 0, NA, NA, NA, NA",2,114,120,18,12,NA,"1, 2, 3, 4, 15, 37, 15, 38, 2, 5, 2, 6, 3, 7, 3, 2, NA, NA, NA, NA",0,0,33,4,9,NA,"1, 2, 3, 4, 1798, 1873, 1623, 1833, 1, 1, 1, 1, NA, NA, NA, NA, NA, NA, NA, NA","Possible shower developing.",22,"MOSTLY_SUNNY",18,2,6,2,0,2,0,4,4,4,0,0,0,1
"Melbourne Vs Fremantle",2015-05-03 03:10:00,"CONCLUDED","CD_M20150140507","CD_V40","2015-05-03T03:10:00","CD_T90","CD_T60","CD_R201501405","2015-05-03T13:10:00","MELB V FRE","#AFLDeesFreo","Melbourne",NA,"CD_T90","MELB","Demons","Fremantle",NA,"CD_T60","FRE","Freo","Melbourne","MCG","VIC","Australia/Melbourne","CD_V40","MCG",NA,NA,NA,NA,"Round 5","2015","CD_R201501405","Rd 5","CD_S2015014",5,"CONCLUDED","CD_M20150140507",NA,NA,NA,"1, 2, 3, 4, 31, 14, 3, 30, 4, 2, 0, 5, 7, 2, 3, 0, NA, NA, NA, NA",3,0,50,6,14,NA,"1, 2, 3, 4, 15, 37, 15, 38, 2, 5, 2, 6, 3, 7, 3, 2, NA, NA, NA, NA",3,115,118,18,10,NA,"1, 2, 3, 4, 1798, 1873, 1623, 1833, 1, 1, 1, 1, NA, NA, NA, NA, NA, NA, NA, NA","Partly cloudy.",19,"OVERCAST",6,5,3,3,0,3,0,18,2,4,0,0,3,1
"St Kilda Vs Essendon",2015-05-03 05:20:00,"CONCLUDED","CD_M20150140508","CD_V190","2015-05-03T05:20:00","CD_T130","CD_T50","CD_R201501405","2015-05-03T15:20:00","STK V ESS","#AFLSaintsDons","St Kilda",NA,"CD_T130","STK","Saints","Essendon",NA,"CD_T50","ESS","Bombers","Melbourne","Marvel Stadium","VIC","Australia/Melbourne","CD_V190","MRVL",NA,NA,NA,NA,"Round 5","2015","CD_R201501405","Rd 5","CD_S2015014",5,"CONCLUDED","CD_M20150140508",NA,NA,NA,"1, 2, 3, 4, 31, 14, 3, 30, 4, 2, 0, 5, 7, 2, 3, 0, NA, NA, NA, NA",3,78,80,11,14,NA,"1, 2, 3, 4, 15, 37, 15, 38, 2, 5, 2, 6, 3, 7, 3, 2, NA, NA, NA, NA",4,33,82,11,16,NA,"1, 2, 3, 4, 1798, 1873, 1623, 1833, 1, 1, 1, 1, NA, NA, NA, NA, NA, NA, NA, NA","Partly cloudy.",19,"OVERCAST",11,6,4,1,0,3,0,11,3,5,1,2,4,1
