"Season","Round","Date","Local.start.time","Venue","Attendance","Home.team","HQ1G","HQ1B","HQ2G","HQ2B","HQ3G","HQ3B","HQ4G","HQ4B","Home.score","Away.team","AQ1G","AQ1B","AQ2G","AQ2B","AQ3G","AQ3B","AQ4G","AQ4B","Away.score","First.name","Surname","ID","Jumper.No.","Playing.for","Kicks","Marks","Handballs","Goals","Behinds","Hit.Outs","Tackles","Rebounds","Inside.50s","Clearances","Clangers","Frees.For","Frees.Against","Brownlow.Votes","Contested.Possessions","Uncontested.Possessions","Contested.Marks","Marks.Inside.50","One.Percenters","Bounces","Goal.Assists","Time.on.Ground..","Substitute","Umpire.1","Umpire.2","Umpire.3","Umpire.4","group_id"
2022,"1",2022-03-16,1910,"M.C.G.",58002,"Melbourne",4,5,6,6,10,8,14,13,97,"Western Bulldogs",2,2,8,3,8,5,11,5,71,"Caleb","Daniel",12373,"35","Western Bulldogs",14,6,12,0,0,0,2,7,2,0,2,0,1,NA,5,17,0,0,1,2,0,80,NA,"John Howorth"," Rob Findlay"," Jacob Mollison",NA,NA
2022,"1",2022-03-16,1910,"M.C.G.",58002,"Melbourne",4,5,6,6,10,8,14,13,97,"Western Bulldogs",2,2,8,3,8,5,11,5,71,"Josh","Dunkley",12408,"5","Western Bulldogs",14,4,15,0,1,0,5,2,4,3,3,1,1,NA,12,17,0,0,3,1,1,84,NA,"John Howorth"," Rob Findlay"," Jacob Mollison",NA,NA
2022,"1",2022-03-16,1910,"M.C.G.",58002,"Melbourne",4,5,6,6,10,8,14,13,97,"Western Bulldogs",2,2,8,3,8,5,11,5,71,"Tim","English",12537,"44","Western Bulldogs",16,6,4,0,1,18,2,4,1,8,2,8,1,NA,13,7,2,1,2,0,0,86,NA,"John Howorth"," Rob Findlay"," Jacob Mollison",NA,NA
2022,"1",2022-03-16,1910,"M.C.G.",58002,"Melbourne",4,5,6,6,10,8,14,13,97,"Western Bulldogs",2,2,8,3,8,5,11,5,71,"Ryan","Gardner",12732,"43","Western Bulldogs",6,3,1,0,0,0,1,0,0,0,1,1,0,NA,1,6,0,0,5,0,0,100,NA,"John Howorth"," Rob Findlay"," Jacob Mollison",NA,NA
2022,"1",2022-03-16,1910,"M.C.G.",58002,"Melbourne",4,5,6,6,10,8,14,13,97,"Western Bulldogs",2,2,8,3,8,5,11,5,71,"Mitch","Hannan",12492,"29","Western Bulldogs",5,0,3,1,0,0,0,0,1,0,3,1,0,NA,6,2,0,0,0,0,0,72,NA,"John Howorth"," Rob Findlay"," Jacob Mollison",NA,NA
2022,"1",2022-03-16,1910,"M.C.G.",58002,"Melbourne",4,5,6,6,10,8,14,13,97,"Western Bulldogs",2,2,8,3,8,5,11,5,71,"Lachie","Hunter",12203,"7","Western Bulldogs",7,4,6,0,0,0,3,0,1,0,0,1,0,NA,3,10,0,0,2,0,0,88,NA,"John Howorth"," Rob Findlay"," Jacob Mollison",NA,NA
2022,"1",2022-03-16,1910,"M.C.G.",58002,"Melbourne",4,5,6,6,10,8,14,13,97,"Western Bulldogs",2,2,8,3,8,5,11,5,71,"Alex","Keath",12560,"42","Western Bulldogs",6,1,3,0,0,0,0,6,0,0,0,1,0,NA,7,4,0,0,7,0,0,94,NA,"John Howorth"," Rob Findlay"," Jacob Mollison",NA,NA
2022,"1",2022-03-16,1910,"M.C.G.",58002,"Melbourne",4,5,6,6,10,8,14,13,97,"Western Bulldogs",2,2,8,3,8,5,11,5,71,"Tom","Liberatore",11898,"21","Western Bulldogs",8,4,6,0,0,0,4,0,3,1,2,0,0,NA,3,10,0,0,0,0,1,75,NA,"John Howorth"," Rob Findlay"," Jacob Mollison",NA,NA
2022,"1",2022-03-16,1910,"M.C.G.",58002,"Melbourne",4,5,6,6,10,8,14,13,97,"Western Bulldogs",2,2,8,3,8,5,11,5,71,"Jack","Macrae",12166,"11","Western Bulldogs",19,5,20,0,0,0,3,2,6,11,4,2,2,NA,15,24,0,0,1,0,0,84,NA,"John Howorth"," Rob Findlay"," Jacob Mollison",NA,NA
2022,"1",2022-03-16,1910,"M.C.G.",58002,"Melbourne",4,5,6,6,10,8,14,13,97,"Western Bulldogs",2,2,8,3,8,5,11,5,71,"Aaron","Naughton",12594,"33","Western Bulldogs",12,6,2,4,1,1,0,0,3,1,1,4,0,NA,7,7,1,3,1,0,0,89,NA,"John Howorth"," Rob Findlay"," Jacob Mollison",NA,NA
2022,"1",2022-03-16,1910,"M.C.G.",58002,"Melbourne",4,5,6,6,10,8,14,13,97,"Western Bulldogs",2,2,8,3,8,5,11,5,71,"Ed","Richards",12605,"20","Western Bulldogs",6,2,8,0,0,0,4,2,1,1,0,1,0,NA,4,9,0,0,5,0,0,81,NA,"John Howorth"," Rob Findlay"," Jacob Mollison",NA,NA
2022,"1",2022-03-16,1910,"M.C.G.",58002,"Melbourne",4,5,6,6,10,8,14,13,97,"Western Bulldogs",2,2,8,3,8,5,11,5,71,"Josh","Schache",12416,"13","Western Bulldogs",3,2,3,0,0,0,0,0,2,0,2,1,1,NA,3,4,0,1,2,0,0,82,NA,"John Howorth"," Rob Findlay"," Jacob Mollison",NA,NA
2022,"1",2022-03-16,1910,"M.C.G.",58002,"Melbourne",4,5,6,6,10,8,14,13,97,"Western Bulldogs",2,2,8,3,8,5,11,5,71,"Bailey","Smith",12692,"6","Western Bulldogs",20,7,13,0,1,0,11,2,5,8,5,5,1,NA,11,20,1,0,0,0,1,79,NA,"John Howorth"," Rob Findlay"," Jacob Mollison",NA,NA
2022,"1",2022-03-16,1910,"M.C.G.",58002,"Melbourne",4,5,6,6,10,8,14,13,97,"Western Bulldogs",2,2,8,3,8,5,11,5,71,"Roarke","Smith",12390,"37","Western Bulldogs",7,5,9,0,0,0,1,1,2,0,2,0,0,NA,4,12,0,0,1,0,0,74,NA,"John Howorth"," Rob Findlay"," Jacob Mollison",NA,NA
2022,"1",2022-03-16,1910,"M.C.G.",58002,"Melbourne",4,5,6,6,10,8,14,13,97,"Western Bulldogs",2,2,8,3,8,5,11,5,71,"Adam","Treloar",12054,"7","Western Bulldogs",16,5,10,2,0,0,0,0,4,3,4,0,0,NA,4,22,0,1,0,0,1,81,NA,"John Howorth"," Rob Findlay"," Jacob Mollison",NA,NA
2022,"1",2022-03-16,1910,"M.C.G.",58002,"Melbourne",4,5,6,6,10,8,14,13,97,"Western Bulldogs",2,2,8,3,8,5,11,5,71,"Jamarra","Ugle-Hagan",12923,"2","Western Bulldogs",0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,"John Howorth"," Rob Findlay"," Jacob Mollison",NA,NA
2022,"1",2022-03-16,1910,"M.C.G.",58002,"Melbourne",4,5,6,6,10,8,14,13,97,"Western Bulldogs",2,2,8,3,8,5,11,5,71,"Laitham","Vandermeer",12776,"23","Western Bulldogs",6,2,11,0,0,0,2,0,3,1,6,0,0,NA,7,9,0,0,0,0,1,74,NA,"John Howorth"," Rob Findlay"," Jacob Mollison",NA,NA
2022,"1",2022-03-16,1910,"M.C.G.",58002,"Melbourne",4,5,6,6,10,8,14,13,97,"Western Bulldogs",2,2,8,3,8,5,11,5,71,"Cody","Weightman",12800,"19","Western Bulldogs",3,1,2,1,0,0,1,0,1,0,2,1,1,NA,4,2,0,0,1,0,0,76,NA,"John Howorth"," Rob Findlay"," Jacob Mollison",NA,NA
2022,"1",2022-03-16,1910,"M.C.G.",58002,"Melbourne",4,5,6,6,10,8,14,13,97,"Western Bulldogs",2,2,8,3,8,5,11,5,71,"Bailey","Williams",12441,"34","Western Bulldogs",11,4,5,0,0,0,1,5,3,0,10,0,4,NA,3,13,0,0,1,0,0,87,NA,"John Howorth"," Rob Findlay"," Jacob Mollison",NA,NA
2022,"1",2022-03-17,1925,"M.C.G.",72179,"Carlton",1,3,5,9,7,12,14,17,101,"Richmond",4,5,4,7,10,9,11,10,76,"Adam","Cerra",12603,"5","Carlton",14,2,16,1,1,0,6,0,7,6,5,5,2,NA,10,21,0,0,1,1,0,83,NA,"Brett Rosebury"," Hayden Gavine"," Nathan Williamson",NA,NA
2022,"1",2022-03-17,1925,"M.C.G.",72179,"Carlton",1,3,5,9,7,12,14,17,101,"Richmond",4,5,4,7,10,9,11,10,76,"Patrick","Cripps",12261,"9","Carlton",17,5,13,3,0,0,2,0,11,8,5,0,2,NA,11,20,0,2,0,0,0,83,NA,"Brett Rosebury"," Hayden Gavine"," Nathan Williamson",NA,NA
2022,"1",2022-03-17,1925,"M.C.G.",72179,"Carlton",1,3,5,9,7,12,14,17,101,"Richmond",4,5,4,7,10,9,11,10,76,"Charlie","Curnow",12421,"30","Carlton",5,2,3,0,2,1,1,0,0,0,2,0,1,NA,4,4,0,1,2,0,0,83,NA,"Brett Rosebury"," Hayden Gavine"," Nathan Williamson",NA,NA
2022,"1",2022-03-17,1925,"M.C.G.",72179,"Carlton",1,3,5,9,7,12,14,17,101,"Richmond",4,5,4,7,10,9,11,10,76,"Tom","De Koning",12674,"12","Carlton",8,3,1,0,2,8,2,0,3,2,1,1,0,NA,5,2,2,1,3,0,0,82,NA,"Brett Rosebury"," Hayden Gavine"," Nathan Williamson",NA,NA
2022,"1",2022-03-17,1925,"M.C.G.",72179,"Carlton",1,3,5,9,7,12,14,17,101,"Richmond",4,5,4,7,10,9,11,10,76,"Sam","Docherty",12170,"15","Carlton",15,6,11,1,0,0,1,3,5,3,1,0,0,NA,7,19,0,0,4,0,0,87,NA,"Brett Rosebury"," Hayden Gavine"," Nathan Williamson",NA,NA
2022,"1",2022-03-17,1925,"M.C.G.",72179,"Carlton",1,3,5,9,7,12,14,17,101,"Richmond",4,5,4,7,10,9,11,10,76,"Corey","Durdin",12936,"19","Carlton",7,3,7,2,1,0,1,0,2,0,2,1,1,NA,7,7,0,1,0,0,1,75,NA,"Brett Rosebury"," Hayden Gavine"," Nathan Williamson",NA,NA
2022,"1",2022-03-17,1925,"M.C.G.",72179,"Carlton",1,3,5,9,7,12,14,17,101,"Richmond",4,5,4,7,10,9,11,10,76,"Zac","Fisher",12520,"25","Carlton",8,0,8,1,0,0,1,0,3,1,2,1,0,NA,5,11,0,0,0,0,0,79,NA,"Brett Rosebury"," Hayden Gavine"," Nathan Williamson",NA,NA
2022,"1",2022-03-17,1925,"M.C.G.",72179,"Carlton",1,3,5,9,7,12,14,17,101,"Richmond",4,5,4,7,10,9,11,10,76,"George","Hewett",12411,"29","Carlton",10,5,18,1,0,0,2,0,6,4,2,2,2,NA,13,15,0,0,1,0,0,75,NA,"Brett Rosebury"," Hayden Gavine"," Nathan Williamson",NA,NA
2022,"1",2022-03-17,1925,"M.C.G.",72179,"Carlton",1,3,5,9,7,12,14,17,101,"Richmond",4,5,4,7,10,9,11,10,76,"Matthew","Kennedy",12455,"7","Carlton",19,3,14,1,2,0,4,3,7,8,4,4,0,NA,14,19,0,0,1,0,0,73,NA,"Brett Rosebury"," Hayden Gavine"," Nathan Williamson",NA,NA
2022,"1",2022-03-17,1925,"M.C.G.",72179,"Carlton",1,3,5,9,7,12,14,17,101,"Richmond",4,5,4,7,10,9,11,10,76,"Jack","Martin",12236,"21","Carlton",6,5,7,1,1,0,3,0,3,1,1,1,0,NA,5,8,0,1,0,0,1,74,NA,"Brett Rosebury"," Hayden Gavine"," Nathan Williamson",NA,NA
2022,"1",2022-03-17,1925,"M.C.G.",72179,"Carlton",1,3,5,9,7,12,14,17,101,"Richmond",4,5,4,7,10,9,11,10,76,"Oscar","McDonald",12394,"28","Carlton",11,6,4,0,0,0,0,4,0,0,3,3,0,NA,7,9,0,0,6,0,0,100,NA,"Brett Rosebury"," Hayden Gavine"," Nathan Williamson",NA,NA
2022,"1",2022-03-17,1925,"M.C.G.",72179,"Carlton",1,3,5,9,7,12,14,17,101,"Richmond",4,5,4,7,10,9,11,10,76,"Mitch","McGovern",12404,"11","Carlton",11,5,3,0,1,0,1,4,3,0,3,1,2,NA,2,9,1,0,4,0,2,73,NA,"Brett Rosebury"," Hayden Gavine"," Nathan Williamson",NA,NA
2022,"1",2022-03-17,1925,"M.C.G.",72179,"Carlton",1,3,5,9,7,12,14,17,101,"Richmond",4,5,4,7,10,9,11,10,76,"Harry","McKay",12566,"10","Carlton",6,5,3,1,1,0,3,0,1,0,1,2,0,NA,4,5,0,1,1,0,0,95,NA,"Brett Rosebury"," Hayden Gavine"," Nathan Williamson",NA,NA
2022,"1",2022-03-17,1925,"M.C.G.",72179,"Carlton",1,3,5,9,7,12,14,17,101,"Richmond",4,5,4,7,10,9,11,10,76,"Nic","Newman",12508,"24","Carlton",10,4,4,0,0,0,1,5,1,0,2,0,0,NA,3,8,0,0,5,0,0,78,NA,"Brett Rosebury"," Hayden Gavine"," Nathan Williamson",NA,NA
2022,"1",2022-03-17,1925,"M.C.G.",72179,"Carlton",1,3,5,9,7,12,14,17,101,"Richmond",4,5,4,7,10,9,11,10,76,"Lochie","OBrien",12611,"4","Carlton",5,0,8,1,0,0,2,0,2,1,6,1,3,NA,6,10,0,0,0,0,2,86,NA,"Brett Rosebury"," Hayden Gavine"," Nathan Williamson",NA,NA
2022,"1",2022-03-17,1925,"M.C.G.",72179,"Carlton",1,3,5,9,7,12,14,17,101,"Richmond",4,5,4,7,10,9,11,10,76,"Matthew","Owies",12839,"44","Carlton",4,3,6,0,2,0,2,0,2,0,1,1,0,NA,5,4,0,1,0,0,1,73,NA,"Brett Rosebury"," Hayden Gavine"," Nathan Williamson",NA,NA
2022,"1",2022-03-17,1925,"M.C.G.",72179,"Carlton",1,3,5,9,7,12,14,17,101,"Richmond",4,5,4,7,10,9,11,10,76,"Marc","Pittonet",12417,"27","Carlton",4,3,9,0,1,16,1,0,1,4,6,0,4,NA,9,5,1,0,3,0,0,84,NA,"Brett Rosebury"," Hayden Gavine"," Nathan Williamson",NA,NA
2022,"1",2022-03-17,1925,"M.C.G.",72179,"Carlton",1,3,5,9,7,12,14,17,101,"Richmond",4,5,4,7,10,9,11,10,76,"Adam","Saad",12330,"42","Carlton",17,8,4,0,0,0,4,3,6,1,0,2,0,NA,6,13,0,0,2,9,1,83,NA,"Brett Rosebury"," Hayden Gavine"," Nathan Williamson",NA,NA
2022,"1",2022-03-17,1925,"M.C.G.",72179,"Carlton",1,3,5,9,7,12,14,17,101,"Richmond",4,5,4,7,10,9,11,10,76,"Will","Setterfield",12567,"43","Carlton",9,3,7,0,0,0,0,2,1,0,1,0,0,NA,3,13,0,0,1,0,1,71,NA,"Brett Rosebury"," Hayden Gavine"," Nathan Williamson",NA,NA
2022,"1",2022-03-17,1925,"M.C.G.",72179,"Carlton",1,3,5,9,7,12,14,17,101,"Richmond",4,5,4,7,10,9,11,10,76,"Jack","Silvagni",12458,"1","Carlton",8,6,4,1,2,1,3,0,0,1,3,1,1,NA,2,11,0,3,0,0,0,81,NA,"Brett Rosebury"," Hayden Gavine"," Nathan Williamson",NA,NA
2022,"1",2022-03-17,1925,"M.C.G.",72179,"Carlton",1,3,5,9,7,12,14,17,101,"Richmond",4,5,4,7,10,9,11,10,76,"Jacob","Weitering",12402,"23","Carlton",6,6,3,0,0,0,1,3,0,0,1,1,0,NA,3,6,0,0,8,4,0,92,NA,"Brett Rosebury"," Hayden Gavine"," Nathan Williamson",NA,NA
2022,"1",2022-03-17,1925,"M.C.G.",72179,"Carlton",1,3,5,9,7,12,14,17,101,"Richmond",4,5,4,7,10,9,11,10,76,"Zac","Williams",12175,"6","Carlton",7,1,4,0,0,0,1,2,0,0,4,1,2,NA,4,6,0,0,2,3,0,89,NA,"Brett Rosebury"," Hayden Gavine"," Nathan Williamson",NA,NA
2022,"1",2022-03-17,1925,"M.C.G.",72179,"Carlton",1,3,5,9,7,12,14,17,101,"Richmond",4,5,4,7,10,9,11,10,76,"Tom","Williamson",12517,"31","Carlton",0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,"Brett Rosebury"," Hayden Gavine"," Nathan Williamson",NA,NA
2022,"1",2022-03-17,1925,"M.C.G.",72179,"Carlton",1,3,5,9,7,12,14,17,101,"Richmond",4,5,4,7,10,9,11,10,76,"Jake","Aarts",12790,"39","Richmond",6,2,8,1,1,0,3,2,0,1,4,3,3,NA,8,7,0,0,1,0,0,81,NA,"Brett Rosebury"," Hayden Gavine"," Nathan Williamson",NA,NA
2022,"1",2022-03-17,1925,"M.C.G.",72179,"Carlton",1,3,5,9,7,12,14,17,101,"Richmond",4,5,4,7,10,9,11,10,76,"Liam","Baker",12661,"7","Richmond",6,3,8,1,0,0,2,1,1,0,5,1,3,NA,6,9,0,1,1,0,0,82,NA,"Brett Rosebury"," Hayden Gavine"," Nathan Williamson",NA,NA
2022,"1",2022-03-17,1925,"M.C.G.",72179,"Carlton",1,3,5,9,7,12,14,17,101,"Richmond",4,5,4,7,10,9,11,10,76,"Noah","Balta",12686,"21","Richmond",8,5,2,2,0,0,1,1,1,0,5,1,0,NA,4,6,1,2,5,0,0,86,NA,"Brett Rosebury"," Hayden Gavine"," Nathan Williamson",NA,NA
