"match.name","match.date","match.status","match.matchId","match.venue","match.utcStartTime","match.homeTeamId","match.awayTeamId","match.round","match.venueLocalStartTime","match.abbr","match.twitterHashTag","match.homeTeam.name","match.homeTeam.timeZone","match.homeTeam.teamId","match.homeTeam.abbr","match.homeTeam.nickname","match.awayTeam.name","match.awayTeam.timeZone","match.awayTeam.teamId","match.awayTeam.abbr","match.awayTeam.nickname","venue.address","venue.name","venue.state","venue.timeZone","venue.venueId","venue.abbreviation","venue.capacity","venue.groundDimension","venue.latitude","venue.longitude","round.name","round.year","round.roundId","round.abbreviation","round.competitionId","round.roundNumber","status","matchId","scoreWorm","scoreMap","lastUpdated","homeTeamScore.periodScore","homeTeamScore.rushedBehinds","homeTeamScore.minutesInFront","homeTeamScore.matchScore.totalScore","homeTeamScore.matchScore.goals","homeTeamScore.matchScore.behinds","homeTeamScore.matchScore.superGoals","awayTeamScore.periodScore","awayTeamScore.rushedBehinds","awayTeamScore.minutesInFront","awayTeamScore.matchScore.totalScore","awayTeamScore.matchScore.goals","awayTeamScore.matchScore.behinds","awayTeamScore.matchScore.superGoals","matchClock.periods","weather.description","weather.tempInCelsius","weather.weatherType","homeTeamScoreChart.goals","homeTeamScoreChart.leftBehinds","homeTeamScoreChart.rightBehinds","homeTeamScoreChart.leftPosters","homeTeamScoreChart.rightPosters","homeTeamScoreChart.rushedBehinds","homeTeamScoreChart.touchedBehinds","awayTeamScoreChart.goals","awayTeamScoreChart.leftBehinds","awayTeamScoreChart.rightBehinds","awayTeamScoreChart.leftPosters","awayTeamScoreChart.rightPosters","awayTeamScoreChart.rushedBehinds","awayTeamScoreChart.touchedBehinds"
"Hawthorn Vs Western Bulldogs",2021-08-14 03:45:00,"CONCLUDED","CD_M20210142206","CD_V200","2021-08-14T03:45:00","CD_T80","CD_T140","CD_R202101422","2021-08-14T13:45:00","HAW V WB","#AFLHawksDogs","Hawthorn",NA,"CD_T80","HAW","Hawks","Western Bulldogs",NA,"CD_T140","WB","Bulldogs","Launceston","University of Tasmania Stadium","TAS","Australia/Hobart","CD_V200","UTAS",NA,NA,NA,NA,"Round 22","2021","CD_R202101422","Rd 22","CD_S2021014",22,"CONCLUDED","CD_M20210142206",NA,NA,"2021-08-14T06:35:09.261+0000","1, 2, 3, 4, 21, 32, 15, 37, 3, 5, 2, 5, 3, 2, 3, 7, NA, NA, NA, NA",2,71,64,9,10,NA,"1, 2, 3, 4, 20, 22, 18, 20, 3, 3, 2, 3, 2, 4, 6, 2, NA, NA, NA, NA",1,27,37,5,7,NA,"1, 2, 3, 4, 1935, 2027, 1847, 1927, 1, 1, 1, 1, NA, NA, NA, NA, NA, NA, NA, NA","Afternoon shower or two",14,"RAIN",9,4,3,0,0,2,1,5,1,4,1,0,1,0
"Geelong Cats Vs St Kilda",2021-08-14 06:35:00,"CONCLUDED","CD_M20210142203","CD_V30","2021-08-14T06:35:00","CD_T70","CD_T130","CD_R202101422","2021-08-14T16:35:00","GEEL V STK","#AFLCatsSaints","Geelong Cats",NA,"CD_T70","GEEL","Cats","St Kilda",NA,"CD_T130","STK","Saints","Geelong","GMHBA Stadium","VIC","Australia/Melbourne","CD_V30","GMHBA",NA,NA,NA,NA,"Round 22","2021","CD_R202101422","Rd 22","CD_S2021014",22,"CONCLUDED","CD_M20210142203",NA,NA,"2021-08-14T09:29:54.026+0000","1, 2, 3, 4, 21, 32, 15, 37, 3, 5, 2, 5, 3, 2, 3, 7, NA, NA, NA, NA",2,37,85,13,7,NA,"1, 2, 3, 4, 20, 22, 18, 20, 3, 3, 2, 3, 2, 4, 6, 2, NA, NA, NA, NA",0,72,71,11,5,NA,"1, 2, 3, 4, 1935, 2027, 1847, 1927, 1, 1, 1, 1, NA, NA, NA, NA, NA, NA, NA, NA","Mostly sunny",17,"MOSTLY_SUNNY",13,3,1,0,1,2,0,11,1,3,1,0,0,0
"Port Adelaide Vs Carlton",2021-08-14 06:35:00,"CONCLUDED","CD_M20210142209","CD_V6","2021-08-14T06:35:00","CD_T110","CD_T30","CD_R202101422","2021-08-14T16:05:00","PORT V CARL","#AFLPowerBlues","Port Adelaide",NA,"CD_T110","PORT","Power","Carlton",NA,"CD_T30","CARL","Blues","Adelaide","Adelaide Oval","SA","Australia/Adelaide","CD_V6","AO",NA,NA,NA,NA,"Round 22","2021","CD_R202101422","Rd 22","CD_S2021014",22,"CONCLUDED","CD_M20210142209",NA,NA,"2021-08-14T09:33:58.941+0000","1, 2, 3, 4, 21, 32, 15, 37, 3, 5, 2, 5, 3, 2, 3, 7, NA, NA, NA, NA",2,74,140,21,14,NA,"1, 2, 3, 4, 20, 22, 18, 20, 3, 3, 2, 3, 2, 4, 6, 2, NA, NA, NA, NA",6,39,45,5,15,NA,"1, 2, 3, 4, 1935, 2027, 1847, 1927, 1, 1, 1, 1, NA, NA, NA, NA, NA, NA, NA, NA","Mostly Sunny",18,"MOSTLY_SUNNY",21,5,5,1,1,2,0,5,4,3,1,1,6,0
"Brisbane Lions Vs Collingwood",2021-08-14 09:25:00,"CONCLUDED","CD_M20210142201","CD_V20","2021-08-14T09:25:00","CD_T20","CD_T40","CD_R202101422","2021-08-14T19:25:00","BL V COLL","#AFLLionsPies","Brisbane Lions",NA,"CD_T20","BL","Lions","Collingwood",NA,"CD_T40","COLL","Magpies","Brisbane","Gabba","QLD","Australia/Brisbane","CD_V20","G",NA,NA,NA,NA,"Round 22","2021","CD_R202101422","Rd 22","CD_S2021014",22,"CONCLUDED","CD_M20210142201",NA,NA,"2021-08-14T12:37:40.361+0000","1, 2, 3, 4, 21, 32, 15, 37, 3, 5, 2, 5, 3, 2, 3, 7, NA, NA, NA, NA",1,118,142,22,10,NA,"1, 2, 3, 4, 20, 22, 18, 20, 3, 3, 2, 3, 2, 4, 6, 2, NA, NA, NA, NA",1,4,57,8,9,NA,"1, 2, 3, 4, 1935, 2027, 1847, 1927, 1, 1, 1, 1, NA, NA, NA, NA, NA, NA, NA, NA","Light shower or two",23,"RAIN",22,3,6,0,0,1,0,8,4,3,0,1,1,0
"North Melbourne Vs Sydney Swans",2021-08-14 09:40:00,"CONCLUDED","CD_M20210142208","CD_V190","2021-08-14T09:40:00","CD_T100","CD_T160","CD_R202101422","2021-08-14T19:40:00","NMFC V SYD","#AFLNorthSwans","North Melbourne",NA,"CD_T100","NMFC","Kangaroos","Sydney Swans",NA,"CD_T160","SYD","Swans","Melbourne","Marvel Stadium","VIC","Australia/Melbourne","CD_V190","MRVL",NA,NA,NA,NA,"Round 22","2021","CD_R202101422","Rd 22","CD_S2021014",22,"CONCLUDED","CD_M20210142208",NA,NA,"2021-08-14T12:31:07.274+0000","1, 2, 3, 4, 21, 32, 15, 37, 3, 5, 2, 5, 3, 2, 3, 7, NA, NA, NA, NA",1,0,77,12,5,NA,"1, 2, 3, 4, 20, 22, 18, 20, 3, 3, 2, 3, 2, 4, 6, 2, NA, NA, NA, NA",2,115,91,13,13,NA,"1, 2, 3, 4, 1935, 2027, 1847, 1927, 1, 1, 1, 1, NA, NA, NA, NA, NA, NA, NA, NA","Mostly sunny",18,"MOSTLY_SUNNY",12,3,1,0,0,1,0,13,3,5,2,1,2,0
"Melbourne Vs Adelaide Crows",2021-08-15 04:10:00,"CONCLUDED","CD_M20210142207","CD_V40","2021-08-15T04:10:00","CD_T90","CD_T10","CD_R202101422","2021-08-15T14:10:00","MELB V ADEL","#AFLDeesCrows","Melbourne",NA,"CD_T90","MELB","Demons","Adelaide Crows",NA,"CD_T10","ADEL","Crows","Melbourne","MCG","VIC","Australia/Melbourne","CD_V40","MCG",NA,NA,NA,NA,"Round 22","2021","CD_R202101422","Rd 22","CD_S2021014",22,"CONCLUDED","CD_M20210142207",NA,NA,"2021-08-15T07:24:26.980+0000","1, 2, 3, 4, 21, 32, 15, 37, 3, 5, 2, 5, 3, 2, 3, 7, NA, NA, NA, NA",0,97,104,16,8,NA,"1, 2, 3, 4, 20, 22, 18, 20, 3, 3, 2, 3, 2, 4, 6, 2, NA, NA, NA, NA",2,10,63,9,9,NA,"1, 2, 3, 4, 1935, 2027, 1847, 1927, 1, 1, 1, 1, NA, NA, NA, NA, NA, NA, NA, NA","Mostly sunny",19,"MOSTLY_SUNNY",16,2,2,2,1,0,1,9,3,4,0,0,2,0
"Gold Coast Suns Vs Essendon",2021-08-15 05:20:00,"CONCLUDED","CD_M20210142204","CD_V30","2021-08-15T05:20:00","CD_T1000","CD_T50","CD_R202101422","2021-08-15T15:20:00","GCFC V ESS","#AFLSunsDons","Gold Coast Suns",NA,"CD_T1000","GCFC","Suns","Essendon",NA,"CD_T50","ESS","Bombers","Geelong","GMHBA Stadium","VIC","Australia/Melbourne","CD_V30","GMHBA",NA,NA,NA,NA,"Round 22","2021","CD_R202101422","Rd 22","CD_S2021014",22,"CONCLUDED","CD_M20210142204",NA,NA,"2021-08-15T08:14:18.109+0000","1, 2, 3, 4, 21, 32, 15, 37, 3, 5, 2, 5, 3, 2, 3, 7, NA, NA, NA, NA",3,5,30,4,6,NA,"1, 2, 3, 4, 20, 22, 18, 20, 3, 3, 2, 3, 2, 4, 6, 2, NA, NA, NA, NA",3,103,98,14,14,NA,"1, 2, 3, 4, 1935, 2027, 1847, 1927, 1, 1, 1, 1, NA, NA, NA, NA, NA, NA, NA, NA","Mostly sunny",19,"MOSTLY_SUNNY",4,3,0,0,0,3,0,14,4,5,0,2,3,0
"Fremantle Vs West Coast Eagles",2021-08-15 07:10:00,"CONCLUDED","CD_M20210142202","CD_V2925","2021-08-15T07:10:00","CD_T60","CD_T150","CD_R202101422","2021-08-15T15:10:00","FRE V WCE","#AFLFreoEagles","Fremantle",NA,"CD_T60","FRE","Freo","West Coast Eagles",NA,"CD_T150","WCE","Eagles","Perth","Optus Stadium","WA","Australia/Perth","CD_V2925","OS",NA,NA,NA,NA,"Round 22","2021","CD_R202101422","Rd 22","CD_S2021014",22,"CONCLUDED","CD_M20210142202",NA,NA,"2021-08-15T10:15:15.198+0000","1, 2, 3, 4, 21, 32, 15, 37, 3, 5, 2, 5, 3, 2, 3, 7, NA, NA, NA, NA",0,109,79,12,7,NA,"1, 2, 3, 4, 20, 22, 18, 20, 3, 3, 2, 3, 2, 4, 6, 2, NA, NA, NA, NA",0,7,64,9,10,NA,"1, 2, 3, 4, 1935, 2027, 1847, 1927, 1, 1, 1, 1, NA, NA, NA, NA, NA, NA, NA, NA","Mostly Sunny",18,"MOSTLY_SUNNY",12,3,3,1,0,0,0,9,3,5,1,0,0,1
"Western Bulldogs Vs Port Adelaide",2021-08-20 09:50:00,"CONCLUDED","CD_M20210142309","CD_V190","2021-08-20T09:50:00","CD_T140","CD_T110","CD_R202101423","2021-08-20T19:50:00","WB V PORT","#AFLDogsPower","Western Bulldogs",NA,"CD_T140","WB","Bulldogs","Port Adelaide",NA,"CD_T110","PORT","Power","Melbourne","Marvel Stadium","VIC","Australia/Melbourne","CD_V190","MRVL",NA,NA,NA,NA,"Round 23","2021","CD_R202101423","Rd 23","CD_S2021014",23,"CONCLUDED","CD_M20210142309",NA,NA,"2021-08-20T13:02:24.107+0000","1, 2, 3, 4, 21, 32, 15, 37, 3, 5, 2, 5, 3, 2, 3, 7, NA, NA, NA, NA",1,95,64,10,4,NA,"1, 2, 3, 4, 20, 22, 18, 20, 3, 3, 2, 3, 2, 4, 6, 2, NA, NA, NA, NA",1,7,66,9,12,NA,"1, 2, 3, 4, 1935, 2027, 1847, 1927, 1, 1, 1, 1, NA, NA, NA, NA, NA, NA, NA, NA","Showers",16,"RAIN",10,0,3,0,0,1,0,9,4,4,1,1,1,1
"Richmond Vs Hawthorn",2021-08-21 03:35:00,"CONCLUDED","CD_M20210142306","CD_V40","2021-08-21T03:35:00","CD_T120","CD_T80","CD_R202101423","2021-08-21T13:35:00","RICH V HAW","#AFLTigersHawks","Richmond",NA,"CD_T120","RICH","Tigers","Hawthorn",NA,"CD_T80","HAW","Hawks","Melbourne","MCG","VIC","Australia/Melbourne","CD_V40","MCG",NA,NA,NA,NA,"Round 23","2021","CD_R202101423","Rd 23","CD_S2021014",23,"CONCLUDED","CD_M20210142306",NA,NA,"2021-08-21T06:27:33.498+0000","1, 2, 3, 4, 21, 32, 15, 37, 3, 5, 2, 5, 3, 2, 3, 7, NA, NA, NA, NA",2,17,83,12,11,NA,"1, 2, 3, 4, 20, 22, 18, 20, 3, 3, 2, 3, 2, 4, 6, 2, NA, NA, NA, NA",3,70,83,12,11,NA,"1, 2, 3, 4, 1935, 2027, 1847, 1927, 1, 1, 1, 1, NA, NA, NA, NA, NA, NA, NA, NA","Partly cloudy",20,"MOSTLY_SUNNY",12,3,4,1,1,2,0,12,0,4,1,2,3,1
"Sydney Swans Vs Gold Coast Suns",2021-08-21 03:45:00,"CONCLUDED","CD_M20210142308","CD_V190","2021-08-21T03:45:00","CD_T160","CD_T1000","CD_R202101423","2021-08-21T13:45:00","SYD V GCFC","#AFLSwansSuns","Sydney Swans",NA,"CD_T160","SYD","Swans","Gold Coast Suns",NA,"CD_T1000","GCFC","Suns","Melbourne","Marvel Stadium","VIC","Australia/Melbourne","CD_V190","MRVL",NA,NA,NA,NA,"Round 23","2021","CD_R202101423","Rd 23","CD_S2021014",23,"CONCLUDED","CD_M20210142308",NA,NA,"2021-08-21T06:46:11.001+0000","1, 2, 3, 4, 21, 32, 15, 37, 3, 5, 2, 5, 3, 2, 3, 7, NA, NA, NA, NA",1,118,136,21,10,NA,"1, 2, 3, 4, 20, 22, 18, 20, 3, 3, 2, 3, 2, 4, 6, 2, NA, NA, NA, NA",2,0,49,6,13,NA,"1, 2, 3, 4, 1935, 2027, 1847, 1927, 1, 1, 1, 1, NA, NA, NA, NA, NA, NA, NA, NA","Partly cloudy",20,"MOSTLY_SUNNY",21,5,3,0,1,1,0,6,4,6,1,0,2,0
"Brisbane Lions Vs West Coast Eagles",2021-08-21 06:35:00,"CONCLUDED","CD_M20210142302","CD_V20","2021-08-21T06:35:00","CD_T20","CD_T150","CD_R202101423","2021-08-21T16:35:00","BL V WCE","#AFLLionsEagles","Brisbane Lions",NA,"CD_T20","BL","Lions","West Coast Eagles",NA,"CD_T150","WCE","Eagles","Brisbane","Gabba","QLD","Australia/Brisbane","CD_V20","G",NA,NA,NA,NA,"Round 23","2021","CD_R202101423","Rd 23","CD_S2021014",23,"CONCLUDED","CD_M20210142302",NA,NA,"2021-08-21T10:01:38.627+0000","1, 2, 3, 4, 21, 32, 15, 37, 3, 5, 2, 5, 3, 2, 3, 7, NA, NA, NA, NA",2,125,125,19,11,NA,"1, 2, 3, 4, 20, 22, 18, 20, 3, 3, 2, 3, 2, 4, 6, 2, NA, NA, NA, NA",3,7,87,13,9,NA,"1, 2, 3, 4, 1935, 2027, 1847, 1927, 1, 1, 1, 1, NA, NA, NA, NA, NA, NA, NA, NA","Sunny",26,"SUNNY",19,5,4,0,0,2,0,13,3,2,1,0,3,0
"Geelong Cats Vs Melbourne",2021-08-21 09:25:00,"CONCLUDED","CD_M20210142305","CD_V30","2021-08-21T09:25:00","CD_T70","CD_T90","CD_R202101423","2021-08-21T19:25:00","GEEL V MELB","#AFLCatsDees","Geelong Cats",NA,"CD_T70","GEEL","Cats","Melbourne",NA,"CD_T90","MELB","Demons","Geelong","GMHBA Stadium","VIC","Australia/Melbourne","CD_V30","GMHBA",NA,NA,NA,NA,"Round 23","2021","CD_R202101423","Rd 23","CD_S2021014",23,"CONCLUDED","CD_M20210142305",NA,NA,"2021-08-21T12:38:06.917+0000","1, 2, 3, 4, 21, 32, 15, 37, 3, 5, 2, 5, 3, 2, 3, 7, NA, NA, NA, NA",0,86,77,12,5,NA,"1, 2, 3, 4, 20, 22, 18, 20, 3, 3, 2, 3, 2, 4, 6, 2, NA, NA, NA, NA",4,31,81,12,9,NA,"1, 2, 3, 4, 1935, 2027, 1847, 1927, 1, 1, 1, 1, NA, NA, NA, NA, NA, NA, NA, NA","Partly cloudy",19,"MOSTLY_SUNNY",12,1,3,0,1,0,0,12,3,2,0,0,4,0
"Carlton Vs GWS Giants",2021-08-21 09:40:00,"CONCLUDED","CD_M20210142303","CD_V190","2021-08-21T09:40:00","CD_T30","CD_T1010","CD_R202101423","2021-08-21T19:40:00","CARL V GWS","#AFLBluesGiants","Carlton",NA,"CD_T30","CARL","Blues","GWS Giants",NA,"CD_T1010","GWS","Giants","Melbourne","Marvel Stadium","VIC","Australia/Melbourne","CD_V190","MRVL",NA,NA,NA,NA,"Round 23","2021","CD_R202101423","Rd 23","CD_S2021014",23,"CONCLUDED","CD_M20210142303",NA,NA,"2021-08-21T12:46:24.813+0000","1, 2, 3, 4, 21, 32, 15, 37, 3, 5, 2, 5, 3, 2, 3, 7, NA, NA, NA, NA",3,55,75,11,9,NA,"1, 2, 3, 4, 20, 22, 18, 20, 3, 3, 2, 3, 2, 4, 6, 2, NA, NA, NA, NA",3,60,89,12,17,NA,"1, 2, 3, 4, 1935, 2027, 1847, 1927, 1, 1, 1, 1, NA, NA, NA, NA, NA, NA, NA, NA","Partly cloudy",20,"MOSTLY_SUNNY",11,3,2,0,0,3,1,12,8,4,0,1,3,1
"St Kilda Vs Fremantle",2021-08-22 02:15:00,"CONCLUDED","CD_M20210142307","CD_V2","2021-08-22T02:15:00","CD_T130","CD_T60","CD_R202101423","2021-08-22T12:15:00","STK V FRE","#AFLSaintsFreo","St Kilda",NA,"CD_T130","STK","Saints","Fremantle",NA,"CD_T60","FRE","Freo","Hobart","Blundstone Arena","TAS","Australia/Hobart","CD_V2","BA",NA,NA,NA,NA,"Round 23","2021","CD_R202101423","Rd 23","CD_S2021014",23,"CONCLUDED","CD_M20210142307",NA,NA,"2021-08-22T05:30:47.926+0000","1, 2, 3, 4, 21, 32, 15, 37, 3, 5, 2, 5, 3, 2, 3, 7, NA, NA, NA, NA",0,108,107,17,5,NA,"1, 2, 3, 4, 20, 22, 18, 20, 3, 3, 2, 3, 2, 4, 6, 2, NA, NA, NA, NA",4,0,49,6,13,NA,"1, 2, 3, 4, 1935, 2027, 1847, 1927, 1, 1, 1, 1, NA, NA, NA, NA, NA, NA, NA, NA","Possible shower",18,"RAIN",17,1,3,1,0,0,0,6,5,2,1,0,4,1
"Essendon Vs Collingwood",2021-08-22 05:20:00,"CONCLUDED","CD_M20210142304","CD_V40","2021-08-22T05:20:00","CD_T50","CD_T40","CD_R202101423","2021-08-22T15:20:00","ESS V COLL","#AFLDonsPies","Essendon",NA,"CD_T50","ESS","Bombers","Collingwood",NA,"CD_T40","COLL","Magpies","Melbourne","MCG","VIC","Australia/Melbourne","CD_V40","MCG",NA,NA,NA,NA,"Round 23","2021","CD_R202101423","Rd 23","CD_S2021014",23,"CONCLUDED","CD_M20210142304",NA,NA,"2021-08-22T08:04:05.271+0000","1, 2, 3, 4, 21, 32, 15, 37, 3, 5, 2, 5, 3, 2, 3, 7, NA, NA, NA, NA",0,104,102,16,6,NA,"1, 2, 3, 4, 20, 22, 18, 20, 3, 3, 2, 3, 2, 4, 6, 2, NA, NA, NA, NA",0,0,64,9,10,NA,"1, 2, 3, 4, 1935, 2027, 1847, 1927, 1, 1, 1, 1, NA, NA, NA, NA, NA, NA, NA, NA","Sunny",21,"SUNNY",16,2,2,1,1,0,0,9,4,2,1,1,0,2
"Adelaide Crows Vs North Melbourne",2021-08-22 06:40:00,"CONCLUDED","CD_M20210142301","CD_V6","2021-08-22T06:40:00","CD_T10","CD_T100","CD_R202101423","2021-08-22T16:10:00","ADEL V NMFC","#AFLCrowsNorth","Adelaide Crows",NA,"CD_T10","ADEL","Crows","North Melbourne",NA,"CD_T100","NMFC","Kangaroos","Adelaide","Adelaide Oval","SA","Australia/Adelaide","CD_V6","AO",NA,NA,NA,NA,"Round 23","2021","CD_R202101423","Rd 23","CD_S2021014",23,"CONCLUDED","CD_M20210142301",NA,NA,"2021-08-22T09:41:33.786+0000","1, 2, 3, 4, 21, 32, 15, 37, 3, 5, 2, 5, 3, 2, 3, 7, NA, NA, NA, NA",3,103,98,13,20,NA,"1, 2, 3, 4, 20, 22, 18, 20, 3, 3, 2, 3, 2, 4, 6, 2, NA, NA, NA, NA",1,8,54,8,6,NA,"1, 2, 3, 4, 1935, 2027, 1847, 1927, 1, 1, 1, 1, NA, NA, NA, NA, NA, NA, NA, NA","Mostly Sunny",18,"MOSTLY_SUNNY",13,6,7,2,2,3,0,8,1,3,0,1,1,0
"Port Adelaide Vs Geelong Cats",2021-08-27 09:50:00,"CONCLUDED","CD_M20210142401","CD_V6","2021-08-27T09:50:00","CD_T110","CD_T70","CD_R202101424","2021-08-27T19:20:00","PORT V GEEL","#AFLPowerCats","Port Adelaide",NA,"CD_T110","PORT","Power","Geelong Cats",NA,"CD_T70","GEEL","Cats","Adelaide","Adelaide Oval","SA","Australia/Adelaide","CD_V6","AO",NA,NA,NA,NA,"Finals Week 1","2021","CD_R202101424","FW1","CD_S2021014",24,"CONCLUDED","CD_M20210142401",NA,NA,"2021-08-27T12:57:49.120+0000","1, 2, 3, 4, 21, 32, 15, 37, 3, 5, 2, 5, 3, 2, 3, 7, NA, NA, NA, NA",1,101,86,12,14,NA,"1, 2, 3, 4, 20, 22, 18, 20, 3, 3, 2, 3, 2, 4, 6, 2, NA, NA, NA, NA",3,11,43,5,13,NA,"1, 2, 3, 4, 1935, 2027, 1847, 1927, 1, 1, 1, 1, NA, NA, NA, NA, NA, NA, NA, NA","Mostly Sunny",18,"MOSTLY_SUNNY",12,6,4,0,1,1,2,5,8,0,0,1,3,1
"Sydney Swans Vs GWS Giants",2021-08-28 05:20:00,"CONCLUDED","CD_M20210142402","CD_V200","2021-08-28T05:20:00","CD_T160","CD_T1010","CD_R202101424","2021-08-28T15:20:00","SYD V GWS","#AFLSwansGiants","Sydney Swans",NA,"CD_T160","SYD","Swans","GWS Giants",NA,"CD_T1010","GWS","Giants","Launceston","University of Tasmania Stadium","TAS","Australia/Hobart","CD_V200","UTAS",NA,NA,NA,NA,"Finals Week 1","2021","CD_R202101424","FW1","CD_S2021014",24,"CONCLUDED","CD_M20210142402",NA,NA,"2021-08-28T08:26:33.076+0000","1, 2, 3, 4, 21, 32, 15, 37, 3, 5, 2, 5, 3, 2, 3, 7, NA, NA, NA, NA",2,18,73,10,13,NA,"1, 2, 3, 4, 20, 22, 18, 20, 3, 3, 2, 3, 2, 4, 6, 2, NA, NA, NA, NA",1,90,74,11,8,NA,"1, 2, 3, 4, 1935, 2027, 1847, 1927, 1, 1, 1, 1, NA, NA, NA, NA, NA, NA, NA, NA","Cloudy",14,"OVERCAST",10,4,4,0,3,2,0,11,2,3,2,0,1,0
"Melbourne Vs Brisbane Lions",2021-08-28 09:30:00,"CONCLUDED","CD_M20210142403","CD_V6","2021-08-28T09:30:00","CD_T90","CD_T20","CD_R202101424","2021-08-28T19:00:00","MELB V BL","#AFLDeesLions","Melbourne",NA,"CD_T90","MELB","Demons","Brisbane Lions",NA,"CD_T20","BL","Lions","Adelaide","Adelaide Oval","SA","Australia/Adelaide","CD_V6","AO",NA,NA,NA,NA,"Finals Week 1","2021","CD_R202101424","FW1","CD_S2021014",24,"CONCLUDED","CD_M20210142403",NA,NA,"2021-08-28T12:34:54.634+0000","1, 2, 3, 4, 21, 32, 15, 37, 3, 5, 2, 5, 3, 2, 3, 7, NA, NA, NA, NA",2,103,93,13,15,NA,"1, 2, 3, 4, 20, 22, 18, 20, 3, 3, 2, 3, 2, 4, 6, 2, NA, NA, NA, NA",1,3,60,9,6,NA,"1, 2, 3, 4, 1935, 2027, 1847, 1927, 1, 1, 1, 1, NA, NA, NA, NA, NA, NA, NA, NA","Mostly Sunny",18,"MOSTLY_SUNNY",13,6,4,1,2,2,0,9,2,3,0,0,1,0
"Western Bulldogs Vs Essendon",2021-08-29 05:20:00,"CONCLUDED","CD_M20210142404","CD_V200","2021-08-29T05:20:00","CD_T140","CD_T50","CD_R202101424","2021-08-29T15:20:00","WB V ESS","#AFLDogsDons","Western Bulldogs",NA,"CD_T140","WB","Bulldogs","Essendon",NA,"CD_T50","ESS","Bombers","Launceston","University of Tasmania Stadium","TAS","Australia/Hobart","CD_V200","UTAS",NA,NA,NA,NA,"Finals Week 1","2021","CD_R202101424","FW1","CD_S2021014",24,"CONCLUDED","CD_M20210142404",NA,NA,"2021-08-29T08:38:31.672+0000","1, 2, 3, 4, 21, 32, 15, 37, 3, 5, 2, 5, 3, 2, 3, 7, NA, NA, NA, NA",2,92,85,13,7,NA,"1, 2, 3, 4, 20, 22, 18, 20, 3, 3, 2, 3, 2, 4, 6, 2, NA, NA, NA, NA",1,23,36,4,12,NA,"1, 2, 3, 4, 1935, 2027, 1847, 1927, 1, 1, 1, 1, NA, NA, NA, NA, NA, NA, NA, NA","Showers developing",13,"RAIN",13,2,2,1,0,2,0,4,3,7,0,1,1,0
"Geelong Cats Vs GWS Giants",2021-09-03 09:50:00,"CONCLUDED","CD_M20210142501","CD_V2925","2021-09-03T09:50:00","CD_T70","CD_T1010","CD_R202101425","2021-09-03T17:50:00","GEEL V GWS","#AFLCatsGiants","Geelong Cats",NA,"CD_T70","GEEL","Cats","GWS Giants",NA,"CD_T1010","GWS","Giants","Perth","Optus Stadium","WA","Australia/Perth","CD_V2925","OS",NA,NA,NA,NA,"Semi Finals","2021","CD_R202101425","SF","CD_S2021014",25,"CONCLUDED","CD_M20210142501",NA,NA,"2021-09-03T12:54:03.343+0000","1, 2, 3, 4, 21, 32, 15, 37, 3, 5, 2, 5, 3, 2, 3, 7, NA, NA, NA, NA",3,105,103,15,13,NA,"1, 2, 3, 4, 20, 22, 18, 20, 3, 3, 2, 3, 2, 4, 6, 2, NA, NA, NA, NA",2,1,68,10,8,NA,"1, 2, 3, 4, 1935, 2027, 1847, 1927, 1, 1, 1, 1, NA, NA, NA, NA, NA, NA, NA, NA","Mostly Sunny",18,"MOSTLY_SUNNY",15,2,7,1,0,3,0,10,3,2,1,0,2,0
"Brisbane Lions Vs Western Bulldogs",2021-09-04 09:20:00,"CONCLUDED","CD_M20210142502","CD_V20","2021-09-04T09:20:00","CD_T20","CD_T140","CD_R202101425","2021-09-04T19:20:00","BL V WB","#AFLLionsDogs","Brisbane Lions",NA,"CD_T20","BL","Lions","Western Bulldogs",NA,"CD_T140","WB","Bulldogs","Brisbane","Gabba","QLD","Australia/Brisbane","CD_V20","G",NA,NA,NA,NA,"Semi Finals","2021","CD_R202101425","SF","CD_S2021014",25,"CONCLUDED","CD_M20210142502",NA,NA,"2021-09-04T12:37:41.598+0000","1, 2, 3, 4, 21, 32, 15, 37, 3, 5, 2, 5, 3, 2, 3, 7, NA, NA, NA, NA",2,60,78,11,12,NA,"1, 2, 3, 4, 20, 22, 18, 20, 3, 3, 2, 3, 2, 4, 6, 2, NA, NA, NA, NA",2,44,79,11,13,NA,"1, 2, 3, 4, 1935, 2027, 1847, 1927, 1, 1, 1, 1, NA, NA, NA, NA, NA, NA, NA, NA","Possible shower",23,"RAIN",11,6,4,0,0,2,0,11,3,7,0,0,2,1
