"Season","Round","Date","Local.start.time","Venue","Attendance","Home.team","HQ1G","HQ1B","HQ2G","HQ2B","HQ3G","HQ3B","HQ4G","HQ4B","Home.score","Away.team","AQ1G","AQ1B","AQ2G","AQ2B","AQ3G","AQ3B","AQ4G","AQ4B","Away.score","First.name","Surname","ID","Jumper.No.","Playing.for","Kicks","Marks","Handballs","Goals","Behinds","Hit.Outs","Tackles","Rebounds","Inside.50s","Clearances","Clangers","Frees.For","Frees.Against","Brownlow.Votes","Contested.Possessions","Uncontested.Possessions","Contested.Marks","Marks.Inside.50","One.Percenters","Bounces","Goal.Assists","Time.on.Ground..","Substitute","Umpire.1","Umpire.2","Umpire.3","Umpire.4","group_id"
2021,"1",2021-03-18,1925,"M.C.G.",49218,"Richmond",3,3,8,5,10,8,15,15,105,"Carlton",3,2,6,6,8,12,11,14,80,"Dylan","Grimes",11879,"2","Richmond",4,2,6,0,0,0,2,0,1,0,2,0,1,NA,6,2,0,0,2,0,0,92,NA,"Nick Foot"," Craig Fleer"," Jacob Mollison",NA,NA
2021,"1",2021-03-18,1925,"M.C.G.",49218,"Richmond",3,3,8,5,10,8,15,15,105,"Carlton",3,2,6,6,8,12,11,14,80,"Kane","Lambert",12333,"23","Richmond",13,6,15,0,1,0,1,1,4,1,6,0,2,NA,6,20,0,2,0,0,1,85,NA,"Nick Foot"," Craig Fleer"," Jacob Mollison",NA,NA
2021,"1",2021-03-18,1925,"M.C.G.",49218,"Richmond",3,3,8,5,10,8,15,15,105,"Carlton",3,2,6,6,8,12,11,14,80,"Tom","Lynch",11948,"19","Richmond",6,4,5,1,1,1,0,0,2,0,4,0,2,NA,4,7,0,2,2,0,0,92,NA,"Nick Foot"," Craig Fleer"," Jacob Mollison",NA,NA
2021,"1",2021-03-18,1925,"M.C.G.",49218,"Richmond",3,3,8,5,10,8,15,15,105,"Carlton",3,2,6,6,8,12,11,14,80,"Dustin","Martin",11794,"4","Richmond",19,7,12,2,2,0,4,0,8,5,2,2,1,NA,14,16,2,5,2,0,4,89,NA,"Nick Foot"," Craig Fleer"," Jacob Mollison",NA,NA
2021,"1",2021-03-18,1925,"M.C.G.",49218,"Richmond",3,3,8,5,10,8,15,15,105,"Carlton",3,2,6,6,8,12,11,14,80,"Kamdyn","McIntosh",12317,"33","Richmond",8,3,5,0,0,0,1,3,3,2,4,3,1,NA,10,5,0,0,4,4,0,88,NA,"Nick Foot"," Craig Fleer"," Jacob Mollison",NA,NA
2021,"1",2021-03-18,1925,"M.C.G.",49218,"Richmond",3,3,8,5,10,8,15,15,105,"Carlton",3,2,6,6,8,12,11,14,80,"Toby","Nankervis",12374,"25","Richmond",4,0,8,0,0,26,1,0,1,3,2,0,1,NA,6,5,0,0,7,0,0,75,NA,"Nick Foot"," Craig Fleer"," Jacob Mollison",NA,NA
2021,"1",2021-03-18,1925,"M.C.G.",49218,"Richmond",3,3,8,5,10,8,15,15,105,"Carlton",3,2,6,6,8,12,11,14,80,"Marlion","Pickett",12761,"50","Richmond",7,5,6,0,0,0,3,3,4,0,6,0,3,NA,8,7,0,0,5,0,0,79,NA,"Nick Foot"," Craig Fleer"," Jacob Mollison",NA,NA
2021,"1",2021-03-18,1925,"M.C.G.",49218,"Richmond",3,3,8,5,10,8,15,15,105,"Carlton",3,2,6,6,8,12,11,14,80,"Dion","Prestia",11917,"3","Richmond",12,3,13,0,1,0,4,4,1,9,5,2,1,NA,12,13,0,0,1,1,0,74,NA,"Nick Foot"," Craig Fleer"," Jacob Mollison",NA,NA
2021,"1",2021-03-18,1925,"M.C.G.",49218,"Richmond",3,3,8,5,10,8,15,15,105,"Carlton",3,2,6,6,8,12,11,14,80,"Jack","Riewoldt",11576,"8","Richmond",9,4,1,4,2,0,5,0,3,0,3,1,1,NA,6,4,1,3,0,0,0,90,NA,"Nick Foot"," Craig Fleer"," Jacob Mollison",NA,NA
2021,"1",2021-03-18,1925,"M.C.G.",49218,"Richmond",3,3,8,5,10,8,15,15,105,"Carlton",3,2,6,6,8,12,11,14,80,"Daniel","Rioli",12403,"17","Richmond",6,4,4,2,1,0,1,0,1,0,3,1,0,NA,2,9,0,2,2,0,0,72,NA,"Nick Foot"," Craig Fleer"," Jacob Mollison",NA,NA
2021,"1",2021-03-18,1925,"M.C.G.",49218,"Richmond",3,3,8,5,10,8,15,15,105,"Carlton",3,2,6,6,8,12,11,14,80,"Jack","Ross",12712,"5 <U+2191>","Richmond",6,2,2,0,0,0,4,0,5,1,1,1,0,NA,2,7,0,0,0,0,1,23,NA,"Nick Foot"," Craig Fleer"," Jacob Mollison",NA,NA
2021,"1",2021-03-18,1925,"M.C.G.",49218,"Richmond",3,3,8,5,10,8,15,15,105,"Carlton",3,2,6,6,8,12,11,14,80,"Jayden","Short",12418,"15","Richmond",21,5,2,0,0,0,3,9,4,0,2,0,0,NA,2,12,1,0,2,0,0,88,NA,"Nick Foot"," Craig Fleer"," Jacob Mollison",NA,NA
2021,"1",2021-03-18,1925,"M.C.G.",49218,"Richmond",3,3,8,5,10,8,15,15,105,"Carlton",3,2,6,6,8,12,11,14,80,"Nick","Vlastuin",12174,"1 <U+2193>","Richmond",6,2,5,0,0,0,1,2,0,0,2,0,1,NA,3,4,1,0,2,0,0,56,NA,"Nick Foot"," Craig Fleer"," Jacob Mollison",NA,NA
2021,"1",2021-03-18,1925,"M.C.G.",49218,"Richmond",3,3,8,5,10,8,15,15,105,"Carlton",3,2,6,6,8,12,11,14,80,"Levi","Casboult",12114,"41","Carlton",7,3,1,1,0,1,1,0,0,1,3,1,2,NA,5,5,2,1,1,0,0,85,NA,"Nick Foot"," Craig Fleer"," Jacob Mollison",NA,NA
2021,"1",2021-03-18,1925,"M.C.G.",49218,"Richmond",3,3,8,5,10,8,15,15,105,"Carlton",3,2,6,6,8,12,11,14,80,"Patrick","Cripps",12261,"9","Carlton",8,2,20,0,1,0,4,2,3,5,4,3,1,NA,13,15,0,0,2,0,1,91,NA,"Nick Foot"," Craig Fleer"," Jacob Mollison",NA,NA
2021,"1",2021-03-18,1925,"M.C.G.",49218,"Richmond",3,3,8,5,10,8,15,15,105,"Carlton",3,2,6,6,8,12,11,14,80,"Ed","Curnow",11883,"35","Carlton",16,8,13,0,0,0,1,4,1,7,5,0,1,NA,14,14,1,0,2,0,1,75,NA,"Nick Foot"," Craig Fleer"," Jacob Mollison",NA,NA
2021,"1",2021-03-18,1925,"M.C.G.",49218,"Richmond",3,3,8,5,10,8,15,15,105,"Carlton",3,2,6,6,8,12,11,14,80,"Sam","Docherty",12170,"15","Carlton",23,5,1,0,0,0,1,11,1,1,3,1,0,NA,5,13,0,0,2,1,0,91,NA,"Nick Foot"," Craig Fleer"," Jacob Mollison",NA,NA
2021,"1",2021-03-18,1925,"M.C.G.",49218,"Richmond",3,3,8,5,10,8,15,15,105,"Carlton",3,2,6,6,8,12,11,14,80,"Paddy","Dow",12582,"2","Carlton",10,0,8,1,1,0,3,0,5,1,5,2,1,NA,8,10,0,0,1,0,1,69,NA,"Nick Foot"," Craig Fleer"," Jacob Mollison",NA,NA
2021,"1",2021-03-18,1925,"M.C.G.",49218,"Richmond",3,3,8,5,10,8,15,15,105,"Carlton",3,2,6,6,8,12,11,14,80,"Zac","Fisher",12520,"25","Carlton",10,3,10,0,2,0,1,0,4,1,4,0,0,NA,10,13,2,1,1,0,1,79,NA,"Nick Foot"," Craig Fleer"," Jacob Mollison",NA,NA
2021,"1",2021-03-18,1925,"M.C.G.",49218,"Richmond",3,3,8,5,10,8,15,15,105,"Carlton",3,2,6,6,8,12,11,14,80,"Lachie","Fogarty",12596,"8","Carlton",12,4,8,0,1,0,2,0,3,0,2,2,1,NA,8,12,0,0,2,0,0,75,NA,"Nick Foot"," Craig Fleer"," Jacob Mollison",NA,NA
2021,"1",2021-03-18,1925,"M.C.G.",49218,"Richmond",3,3,8,5,10,8,15,15,105,"Carlton",3,2,6,6,8,12,11,14,80,"Michael","Gibbons",12685,"40","Carlton",8,7,7,2,0,0,1,1,2,1,1,0,0,NA,3,12,0,0,1,0,1,69,NA,"Nick Foot"," Craig Fleer"," Jacob Mollison",NA,NA
2021,"1",2021-03-18,1925,"M.C.G.",49218,"Richmond",3,3,8,5,10,8,15,15,105,"Carlton",3,2,6,6,8,12,11,14,80,"Liam","Jones",11866,"14","Carlton",9,2,1,0,0,0,0,5,0,1,4,2,2,NA,6,4,0,0,7,0,0,98,NA,"Nick Foot"," Craig Fleer"," Jacob Mollison",NA,NA
2021,"1",2021-03-18,1925,"M.C.G.",49218,"Richmond",3,3,8,5,10,8,15,15,105,"Carlton",3,2,6,6,8,12,11,14,80,"Oscar","McDonald",12394,"39 <U+2191>","Carlton",8,3,1,2,1,0,2,0,2,0,2,3,1,NA,4,5,0,1,2,0,0,49,NA,"Nick Foot"," Craig Fleer"," Jacob Mollison",NA,NA
2021,"1",2021-03-18,1925,"M.C.G.",49218,"Richmond",3,3,8,5,10,8,15,15,105,"Carlton",3,2,6,6,8,12,11,14,80,"Harry","McKay",12566,"10","Carlton",7,6,3,2,3,0,0,0,1,0,1,0,0,NA,6,4,3,5,0,0,1,90,NA,"Nick Foot"," Craig Fleer"," Jacob Mollison",NA,NA
2021,"1",2021-03-18,1925,"M.C.G.",49218,"Richmond",3,3,8,5,10,8,15,15,105,"Carlton",3,2,6,6,8,12,11,14,80,"Marc","Murphy",4148,"3","Carlton",8,4,3,0,0,0,3,0,3,0,1,0,0,NA,2,9,0,0,0,0,1,76,NA,"Nick Foot"," Craig Fleer"," Jacob Mollison",NA,NA
2021,"1",2021-03-18,1925,"M.C.G.",49218,"Richmond",3,3,8,5,10,8,15,15,105,"Carlton",3,2,6,6,8,12,11,14,80,"Jack","Newnes",12050,"32","Carlton",14,10,13,0,0,0,1,3,2,2,2,2,0,NA,12,15,0,0,1,0,0,85,NA,"Nick Foot"," Craig Fleer"," Jacob Mollison",NA,NA
2021,"1",2021-03-18,1925,"M.C.G.",49218,"Richmond",3,3,8,5,10,8,15,15,105,"Carlton",3,2,6,6,8,12,11,14,80,"Lochie","OBrien",12611,"4","Carlton",7,1,2,1,0,0,4,1,1,0,2,2,0,NA,3,7,0,0,1,1,0,74,NA,"Nick Foot"," Craig Fleer"," Jacob Mollison",NA,NA
2021,"1",2021-03-18,1925,"M.C.G.",49218,"Richmond",3,3,8,5,10,8,15,15,105,"Carlton",3,2,6,6,8,12,11,14,80,"Sam","Petrevski-Seton",12487,"5","Carlton",12,3,3,0,0,0,1,5,0,1,2,1,0,NA,3,11,0,0,2,0,0,74,NA,"Nick Foot"," Craig Fleer"," Jacob Mollison",NA,NA
2021,"1",2021-03-18,1925,"M.C.G.",49218,"Richmond",3,3,8,5,10,8,15,15,105,"Carlton",3,2,6,6,8,12,11,14,80,"Marc","Pittonet",12417,"27","Carlton",4,3,5,0,0,34,0,3,0,2,1,1,0,NA,2,5,0,0,5,0,0,87,NA,"Nick Foot"," Craig Fleer"," Jacob Mollison",NA,NA
2021,"1",2021-03-18,1925,"M.C.G.",49218,"Richmond",3,3,8,5,10,8,15,15,105,"Carlton",3,2,6,6,8,12,11,14,80,"Lachie","Plowman",12142,"20","Carlton",8,3,1,1,0,0,1,4,0,0,0,1,0,NA,2,6,0,0,6,0,0,84,NA,"Nick Foot"," Craig Fleer"," Jacob Mollison",NA,NA
2021,"1",2021-03-18,1925,"M.C.G.",49218,"Richmond",3,3,8,5,10,8,15,15,105,"Carlton",3,2,6,6,8,12,11,14,80,"Adam","Saad",12330,"42","Carlton",16,5,9,0,0,0,4,6,4,2,3,2,0,NA,10,13,1,0,2,4,0,83,NA,"Nick Foot"," Craig Fleer"," Jacob Mollison",NA,NA
2021,"1",2021-03-18,1925,"M.C.G.",49218,"Richmond",3,3,8,5,10,8,15,15,105,"Carlton",3,2,6,6,8,12,11,14,80,"Will","Setterfield",12567,"43","Carlton",11,6,6,0,2,0,2,0,2,2,0,0,0,NA,4,13,0,1,0,1,1,75,NA,"Nick Foot"," Craig Fleer"," Jacob Mollison",NA,NA
2021,"1",2021-03-18,1925,"M.C.G.",49218,"Richmond",3,3,8,5,10,8,15,15,105,"Carlton",3,2,6,6,8,12,11,14,80,"Jack","Silvagni",12458,"1 <U+2193>","Carlton",6,2,1,1,0,0,2,0,2,0,1,0,0,NA,0,6,0,0,1,0,0,40,NA,"Nick Foot"," Craig Fleer"," Jacob Mollison",NA,NA
2021,"1",2021-03-18,1925,"M.C.G.",49218,"Richmond",3,3,8,5,10,8,15,15,105,"Carlton",3,2,6,6,8,12,11,14,80,"Sam","Walsh",12684,"18","Carlton",12,6,19,0,1,0,3,3,3,6,5,2,4,NA,13,18,0,1,1,1,1,82,NA,"Nick Foot"," Craig Fleer"," Jacob Mollison",NA,NA
2021,"1",2021-03-18,1925,"M.C.G.",49218,"Richmond",3,3,8,5,10,8,15,15,105,"Carlton",3,2,6,6,8,12,11,14,80,"Jacob","Weitering",12402,"23","Carlton",11,5,3,0,0,0,1,9,0,1,2,0,1,NA,3,5,1,0,11,2,0,90,NA,"Nick Foot"," Craig Fleer"," Jacob Mollison",NA,NA
2021,"1",2021-03-18,1925,"M.C.G.",49218,"Richmond",3,3,8,5,10,8,15,15,105,"Carlton",3,2,6,6,8,12,11,14,80,"Tom","Williamson",12517,"31","Carlton",8,3,4,0,0,0,0,2,2,0,1,0,1,NA,3,10,0,0,1,0,1,81,NA,"Nick Foot"," Craig Fleer"," Jacob Mollison",NA,NA
2021,"1",2021-03-19,1950,"M.C.G.",46051,"Collingwood",1,2,4,6,5,7,7,11,53,"Western Bulldogs",3,2,6,5,9,7,10,9,69,"Taylor","Adams",12066,"13","Collingwood",8,2,12,0,0,0,4,0,3,8,7,1,1,NA,9,10,0,0,0,0,0,81,NA,"Brett Rosebury"," Brendan Hosking"," Andre Gianfagna",NA,NA
2021,"1",2021-03-19,1950,"M.C.G.",46051,"Collingwood",1,2,4,6,5,7,7,11,53,"Western Bulldogs",3,2,6,5,9,7,10,9,69,"Callum","Brown",12545,"17","Collingwood",0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,"Brett Rosebury"," Brendan Hosking"," Andre Gianfagna",NA,NA
2021,"1",2021-03-19,1950,"M.C.G.",46051,"Collingwood",1,2,4,6,5,7,7,11,53,"Western Bulldogs",3,2,6,5,9,7,10,9,69,"Tyler","Brown",12763,"6","Collingwood",6,5,7,0,0,0,2,0,2,0,1,0,0,NA,6,7,1,0,3,0,0,75,NA,"Brett Rosebury"," Brendan Hosking"," Andre Gianfagna",NA,NA
2021,"1",2021-03-19,1950,"M.C.G.",46051,"Collingwood",1,2,4,6,5,7,7,11,53,"Western Bulldogs",3,2,6,5,9,7,10,9,69,"Mason","Cox",12428,"46","Collingwood",11,6,4,2,1,7,0,1,3,2,2,1,1,NA,9,4,4,2,1,0,0,80,NA,"Brett Rosebury"," Brendan Hosking"," Andre Gianfagna",NA,NA
2021,"1",2021-03-19,1950,"M.C.G.",46051,"Collingwood",1,2,4,6,5,7,7,11,53,"Western Bulldogs",3,2,6,5,9,7,10,9,69,"Jack","Crisp",12061,"25","Collingwood",17,7,6,1,0,0,2,6,3,4,6,2,3,NA,9,13,0,0,1,0,0,90,NA,"Brett Rosebury"," Brendan Hosking"," Andre Gianfagna",NA,NA
2021,"1",2021-03-19,1950,"M.C.G.",46051,"Collingwood",1,2,4,6,5,7,7,11,53,"Western Bulldogs",3,2,6,5,9,7,10,9,69,"Josh","Daicos",12573,"7","Collingwood",2,1,7,0,0,0,1,1,2,2,3,1,3,NA,5,5,0,0,1,0,0,78,NA,"Brett Rosebury"," Brendan Hosking"," Andre Gianfagna",NA,NA
2021,"1",2021-03-19,1950,"M.C.G.",46051,"Collingwood",1,2,4,6,5,7,7,11,53,"Western Bulldogs",3,2,6,5,9,7,10,9,69,"Jordan","de Goey",12318,"2","Collingwood",10,1,6,0,3,0,4,1,4,4,3,0,1,NA,7,9,0,0,0,0,2,87,NA,"Brett Rosebury"," Brendan Hosking"," Andre Gianfagna",NA,NA
2021,"1",2021-03-19,1950,"M.C.G.",46051,"Collingwood",1,2,4,6,5,7,7,11,53,"Western Bulldogs",3,2,6,5,9,7,10,9,69,"Jamie","Elliott",12083,"5","Collingwood",7,3,5,2,0,0,2,1,2,0,1,1,1,NA,4,8,0,1,0,0,0,82,NA,"Brett Rosebury"," Brendan Hosking"," Andre Gianfagna",NA,NA
2021,"1",2021-03-19,1950,"M.C.G.",46051,"Collingwood",1,2,4,6,5,7,7,11,53,"Western Bulldogs",3,2,6,5,9,7,10,9,69,"Brodie","Grundy",12217,"4","Collingwood",8,3,3,0,0,39,3,2,1,3,3,1,2,NA,4,7,0,0,4,0,0,84,NA,"Brett Rosebury"," Brendan Hosking"," Andre Gianfagna",NA,NA
2021,"1",2021-03-19,1950,"M.C.G.",46051,"Collingwood",1,2,4,6,5,7,7,11,53,"Western Bulldogs",3,2,6,5,9,7,10,9,69,"Oliver","Henry",12851,"35","Collingwood",4,1,0,0,0,0,0,1,0,0,3,0,0,NA,1,2,0,0,0,0,0,64,NA,"Brett Rosebury"," Brendan Hosking"," Andre Gianfagna",NA,NA
2021,"1",2021-03-19,1950,"M.C.G.",46051,"Collingwood",1,2,4,6,5,7,7,11,53,"Western Bulldogs",3,2,6,5,9,7,10,9,69,"Will","Hoskin-Elliott",12026,"32","Collingwood",4,2,8,0,0,0,4,0,1,1,5,0,3,NA,5,7,0,0,0,0,1,84,NA,"Brett Rosebury"," Brendan Hosking"," Andre Gianfagna",NA,NA
2021,"1",2021-03-19,1950,"M.C.G.",46051,"Collingwood",1,2,4,6,5,7,7,11,53,"Western Bulldogs",3,2,6,5,9,7,10,9,69,"Jeremy","Howe",11967,"38","Collingwood",11,6,2,0,0,0,3,5,0,0,0,1,0,NA,3,8,1,0,1,0,0,91,NA,"Brett Rosebury"," Brendan Hosking"," Andre Gianfagna",NA,NA
2021,"1",2021-03-19,1950,"M.C.G.",46051,"Collingwood",1,2,4,6,5,7,7,11,53,"Western Bulldogs",3,2,6,5,9,7,10,9,69,"Jack","Madgen",12665,"44","Collingwood",8,7,11,0,0,0,3,4,0,0,2,0,0,NA,5,14,0,0,2,0,0,85,NA,"Brett Rosebury"," Brendan Hosking"," Andre Gianfagna",NA,NA
2021,"1",2021-03-19,1950,"M.C.G.",46051,"Collingwood",1,2,4,6,5,7,7,11,53,"Western Bulldogs",3,2,6,5,9,7,10,9,69,"Brayden","Maynard",12371,"37","Collingwood",18,4,3,0,0,0,4,7,2,0,2,2,0,NA,6,14,0,0,5,1,0,90,NA,"Brett Rosebury"," Brendan Hosking"," Andre Gianfagna",NA,NA
2021,"1",2021-03-19,1950,"M.C.G.",46051,"Collingwood",1,2,4,6,5,7,7,11,53,"Western Bulldogs",3,2,6,5,9,7,10,9,69,"Brody","Mihocek",12639,"41","Collingwood",7,6,4,2,2,0,2,0,3,0,3,0,1,NA,4,7,1,2,1,0,0,81,NA,"Brett Rosebury"," Brendan Hosking"," Andre Gianfagna",NA,NA
2021,"1",2021-03-19,1950,"M.C.G.",46051,"Collingwood",1,2,4,6,5,7,7,11,53,"Western Bulldogs",3,2,6,5,9,7,10,9,69,"Darcy","Moore",12372,"30","Collingwood",14,12,4,0,0,0,1,5,0,0,3,1,2,NA,9,8,6,0,8,1,0,96,NA,"Brett Rosebury"," Brendan Hosking"," Andre Gianfagna",NA,NA
2021,"1",2021-03-19,1950,"M.C.G.",46051,"Collingwood",1,2,4,6,5,7,7,11,53,"Western Bulldogs",3,2,6,5,9,7,10,9,69,"John","Noble",12743,"9","Collingwood",18,5,4,0,0,0,2,3,0,2,3,4,1,NA,9,14,0,0,0,0,0,84,NA,"Brett Rosebury"," Brendan Hosking"," Andre Gianfagna",NA,NA
2021,"1",2021-03-19,1950,"M.C.G.",46051,"Collingwood",1,2,4,6,5,7,7,11,53,"Western Bulldogs",3,2,6,5,9,7,10,9,69,"Scott","Pendlebury",4182,"10","Collingwood",15,4,10,0,1,0,5,2,7,4,8,1,2,NA,13,13,1,0,2,3,2,77,NA,"Brett Rosebury"," Brendan Hosking"," Andre Gianfagna",NA,NA
2021,"1",2021-03-19,1950,"M.C.G.",46051,"Collingwood",1,2,4,6,5,7,7,11,53,"Western Bulldogs",3,2,6,5,9,7,10,9,69,"Isaac","Quaynor",12740,"3","Collingwood",9,4,4,0,0,0,3,3,2,0,1,0,0,NA,4,9,1,0,7,0,0,85,NA,"Brett Rosebury"," Brendan Hosking"," Andre Gianfagna",NA,NA
2021,"1",2021-03-19,1950,"M.C.G.",46051,"Collingwood",1,2,4,6,5,7,7,11,53,"Western Bulldogs",3,2,6,5,9,7,10,9,69,"Jordan","Roughead",11833,"23","Collingwood",9,6,5,0,0,0,1,6,2,0,4,1,1,NA,8,6,2,0,7,0,0,96,NA,"Brett Rosebury"," Brendan Hosking"," Andre Gianfagna",NA,NA
2021,"1",2021-03-19,1950,"M.C.G.",46051,"Collingwood",1,2,4,6,5,7,7,11,53,"Western Bulldogs",3,2,6,5,9,7,10,9,69,"Trey","Ruscoe",12815,"21","Collingwood",2,2,1,0,0,0,2,0,1,0,2,0,2,NA,1,2,0,0,0,0,1,74,NA,"Brett Rosebury"," Brendan Hosking"," Andre Gianfagna",NA,NA
2021,"1",2021-03-19,1950,"M.C.G.",46051,"Collingwood",1,2,4,6,5,7,7,11,53,"Western Bulldogs",3,2,6,5,9,7,10,9,69,"Brayden","Sier",12649,"36","Collingwood",1,0,8,0,0,0,4,0,1,2,0,0,0,NA,4,5,0,0,0,0,0,60,NA,"Brett Rosebury"," Brendan Hosking"," Andre Gianfagna",NA,NA
2021,"1",2021-03-19,1950,"M.C.G.",46051,"Collingwood",1,2,4,6,5,7,7,11,53,"Western Bulldogs",3,2,6,5,9,7,10,9,69,"Josh","Thomas",12144,"24","Collingwood",8,4,5,0,3,0,0,1,1,0,1,3,0,NA,6,8,0,0,0,0,0,77,NA,"Brett Rosebury"," Brendan Hosking"," Andre Gianfagna",NA,NA
2021,"1",2021-03-19,1950,"M.C.G.",46051,"Collingwood",1,2,4,6,5,7,7,11,53,"Western Bulldogs",3,2,6,5,9,7,10,9,69,"Marcus","Bontempelli",12269,"4","Western Bulldogs",13,9,15,0,1,0,3,1,2,3,6,1,3,NA,11,18,2,2,4,1,1,83,NA,"Brett Rosebury"," Brendan Hosking"," Andre Gianfagna",NA,NA
2021,"1",2021-03-19,1950,"M.C.G.",46051,"Collingwood",1,2,4,6,5,7,7,11,53,"Western Bulldogs",3,2,6,5,9,7,10,9,69,"Josh","Bruce",12065,"17","Western Bulldogs",11,11,4,1,0,0,1,0,4,0,3,1,0,NA,4,11,1,3,0,0,1,81,NA,"Brett Rosebury"," Brendan Hosking"," Andre Gianfagna",NA,NA
2021,"1",2021-03-19,1950,"M.C.G.",46051,"Collingwood",1,2,4,6,5,7,7,11,53,"Western Bulldogs",3,2,6,5,9,7,10,9,69,"Bailey","Dale",12354,"31","Western Bulldogs",12,3,4,0,0,0,1,3,2,0,2,1,1,NA,7,6,2,0,2,0,0,71,NA,"Brett Rosebury"," Brendan Hosking"," Andre Gianfagna",NA,NA
2021,"1",2021-03-19,1950,"M.C.G.",46051,"Collingwood",1,2,4,6,5,7,7,11,53,"Western Bulldogs",3,2,6,5,9,7,10,9,69,"Caleb","Daniel",12373,"35","Western Bulldogs",18,5,10,0,0,0,5,5,3,1,1,2,0,NA,3,20,0,0,2,1,0,85,NA,"Brett Rosebury"," Brendan Hosking"," Andre Gianfagna",NA,NA
