"match.name","match.date","match.status","match.matchId","match.venue","match.utcStartTime","match.homeTeamId","match.awayTeamId","match.round","match.venueLocalStartTime","match.abbr","match.twitterHashTag","match.homeTeam.name","match.homeTeam.timeZone","match.homeTeam.teamId","match.homeTeam.abbr","match.homeTeam.nickname","match.awayTeam.name","match.awayTeam.timeZone","match.awayTeam.teamId","match.awayTeam.abbr","match.awayTeam.nickname","venue.address","venue.name","venue.state","venue.timeZone","venue.venueId","venue.abbreviation","venue.capacity","venue.groundDimension","venue.latitude","venue.longitude","round.name","round.year","round.roundId","round.abbreviation","round.competitionId","round.roundNumber","status","matchId","scoreWorm","scoreMap","lastUpdated","homeTeamScore.periodScore","homeTeamScore.rushedBehinds","homeTeamScore.minutesInFront","homeTeamScore.matchScore.totalScore","homeTeamScore.matchScore.goals","homeTeamScore.matchScore.behinds","homeTeamScore.matchScore.superGoals","awayTeamScore.periodScore","awayTeamScore.rushedBehinds","awayTeamScore.minutesInFront","awayTeamScore.matchScore.totalScore","awayTeamScore.matchScore.goals","awayTeamScore.matchScore.behinds","awayTeamScore.matchScore.superGoals","matchClock.periods","weather.description","weather.tempInCelsius","weather.weatherType","homeTeamScoreChart.goals","homeTeamScoreChart.leftBehinds","homeTeamScoreChart.rightBehinds","homeTeamScoreChart.leftPosters","homeTeamScoreChart.rightPosters","homeTeamScoreChart.rushedBehinds","homeTeamScoreChart.touchedBehinds","awayTeamScoreChart.goals","awayTeamScoreChart.leftBehinds","awayTeamScoreChart.rightBehinds","awayTeamScoreChart.leftPosters","awayTeamScoreChart.rightPosters","awayTeamScoreChart.rushedBehinds","awayTeamScoreChart.touchedBehinds"
"North Melbourne Vs St Kilda",2018-03-30 05:20:00,"CONCLUDED","CD_M20180140202","CD_V190","2018-03-30T05:20:00","CD_T100","CD_T130","CD_R201801402","2018-03-30T16:20:00","NMFC V STK","#AFLNorthSaints","North Melbourne",NA,"CD_T100","NMFC","Kangaroos","St Kilda",NA,"CD_T130","STK","Saints","Melbourne","Marvel Stadium","VIC","Australia/Melbourne","CD_V190","MRVL",NA,NA,NA,NA,"Round 2","2018","CD_R201801402","Rd 2","CD_S2018014",2,"CONCLUDED","CD_M20180140202",NA,NA,"2018-03-30T08:00:40.310+0000","1, 2, 3, 4, 28, 19, 33, 41, 4, 2, 5, 6, 4, 7, 3, 5, NA, NA, NA, NA",1,76,95,13,17,NA,"1, 2, 3, 4, 37, 14, 25, 19, 6, 2, 4, 3, 1, 2, 1, 1, NA, NA, NA, NA",5,32,43,5,13,NA,"4, 1, 2, 3, 1962, 2119, 1802, 2084, 1, 1, 1, 1, NA, NA, NA, NA, NA, NA, NA, NA","Partly cloudy",18,"MOSTLY_SUNNY",13,8,6,0,2,1,0,5,7,1,0,0,5,0
"Carlton Vs Gold Coast Suns",2018-03-31 02:45:00,"CONCLUDED","CD_M20180140203","CD_V190","2018-03-31T02:45:00","CD_T30","CD_T1000","CD_R201801402","2018-03-31T13:45:00","CARL V GCFC","#AFLBluesSuns","Carlton",NA,"CD_T30","CARL","Blues","Gold Coast Suns",NA,"CD_T1000","GCFC","Suns","Melbourne","Marvel Stadium","VIC","Australia/Melbourne","CD_V190","MRVL",NA,NA,NA,NA,"Round 2","2018","CD_R201801402","Rd 2","CD_S2018014",2,"CONCLUDED","CD_M20180140203",NA,NA,"2018-03-31T05:38:29.372+0000","1, 2, 3, 4, 28, 19, 33, 41, 4, 2, 5, 6, 4, 7, 3, 5, NA, NA, NA, NA",3,0,67,9,13,NA,"1, 2, 3, 4, 37, 14, 25, 19, 6, 2, 4, 3, 1, 2, 1, 1, NA, NA, NA, NA",3,118,101,15,11,NA,"4, 1, 2, 3, 1962, 2119, 1802, 2084, 1, 1, 1, 1, NA, NA, NA, NA, NA, NA, NA, NA","Clear",18,"CLEAR_NIGHT",9,8,2,0,0,3,0,15,3,2,3,0,3,0
"Collingwood Vs GWS Giants",2018-03-31 05:35:00,"CONCLUDED","CD_M20180140204","CD_V40","2018-03-31T05:35:00","CD_T40","CD_T1010","CD_R201801402","2018-03-31T16:35:00","COLL V GWS","#AFLPiesGiants","Collingwood",NA,"CD_T40","COLL","Magpies","GWS Giants",NA,"CD_T1010","GWS","Giants","Melbourne","MCG","VIC","Australia/Melbourne","CD_V40","MCG",NA,NA,NA,NA,"Round 2","2018","CD_R201801402","Rd 2","CD_S2018014",2,"CONCLUDED","CD_M20180140204",NA,NA,"2018-03-31T08:31:50.035+0000","1, 2, 3, 4, 28, 19, 33, 41, 4, 2, 5, 6, 4, 7, 3, 5, NA, NA, NA, NA",0,37,79,12,7,NA,"1, 2, 3, 4, 37, 14, 25, 19, 6, 2, 4, 3, 1, 2, 1, 1, NA, NA, NA, NA",1,79,95,15,5,NA,"4, 1, 2, 3, 1962, 2119, 1802, 2084, 1, 1, 1, 1, NA, NA, NA, NA, NA, NA, NA, NA","Clear",18,"CLEAR_NIGHT",12,1,6,0,0,0,0,15,3,0,0,0,1,1
"Brisbane Lions Vs Melbourne",2018-03-31 08:25:00,"CONCLUDED","CD_M20180140205","CD_V20","2018-03-31T08:25:00","CD_T20","CD_T90","CD_R201801402","2018-03-31T18:25:00","BL V MELB","#AFLLionsDees","Brisbane Lions",NA,"CD_T20","BL","Lions","Melbourne",NA,"CD_T90","MELB","Demons","Brisbane","Gabba","QLD","Australia/Brisbane","CD_V20","G",NA,NA,NA,NA,"Round 2","2018","CD_R201801402","Rd 2","CD_S2018014",2,"CONCLUDED","CD_M20180140205",NA,NA,"2018-03-31T11:22:37.462+0000","1, 2, 3, 4, 28, 19, 33, 41, 4, 2, 5, 6, 4, 7, 3, 5, NA, NA, NA, NA",1,1,74,10,14,NA,"1, 2, 3, 4, 37, 14, 25, 19, 6, 2, 4, 3, 1, 2, 1, 1, NA, NA, NA, NA",3,109,100,14,16,NA,"4, 1, 2, 3, 1962, 2119, 1802, 2084, 1, 1, 1, 1, NA, NA, NA, NA, NA, NA, NA, NA","Mostly Sunny",18,"MOSTLY_SUNNY",10,7,4,0,2,1,0,14,5,7,1,0,3,0
"Fremantle Vs Essendon",2018-03-31 09:10:00,"CONCLUDED","CD_M20180140206","CD_V2925","2018-03-31T09:10:00","CD_T60","CD_T50","CD_R201801402","2018-03-31T17:10:00","FRE V ESS","#AFLFreoDons","Fremantle",NA,"CD_T60","FRE","Freo","Essendon",NA,"CD_T50","ESS","Bombers","Perth","Optus Stadium","WA","Australia/Perth","CD_V2925","OS",NA,NA,NA,NA,"Round 2","2018","CD_R201801402","Rd 2","CD_S2018014",2,"CONCLUDED","CD_M20180140206",NA,NA,"2018-03-31T11:56:42.313+0000","1, 2, 3, 4, 28, 19, 33, 41, 4, 2, 5, 6, 4, 7, 3, 5, NA, NA, NA, NA",1,103,106,16,10,NA,"1, 2, 3, 4, 37, 14, 25, 19, 6, 2, 4, 3, 1, 2, 1, 1, NA, NA, NA, NA",1,11,90,14,6,NA,"4, 1, 2, 3, 1962, 2119, 1802, 2084, 1, 1, 1, 1, NA, NA, NA, NA, NA, NA, NA, NA","Mostly Sunny",18,"MOSTLY_SUNNY",16,3,5,0,1,1,0,14,2,3,0,0,1,0
"Western Bulldogs Vs West Coast Eagles",2018-04-01 05:20:00,"CONCLUDED","CD_M20180140207","CD_V190","2018-04-01T05:20:00","CD_T140","CD_T150","CD_R201801402","2018-04-01T15:20:00","WB V WCE","#AFLDogsEagles","Western Bulldogs",NA,"CD_T140","WB","Bulldogs","West Coast Eagles",NA,"CD_T150","WCE","Eagles","Melbourne","Marvel Stadium","VIC","Australia/Melbourne","CD_V190","MRVL",NA,NA,NA,NA,"Round 2","2018","CD_R201801402","Rd 2","CD_S2018014",2,"CONCLUDED","CD_M20180140207",NA,NA,"2018-04-01T08:13:32.108+0000","1, 2, 3, 4, 28, 19, 33, 41, 4, 2, 5, 6, 4, 7, 3, 5, NA, NA, NA, NA",4,15,70,9,16,NA,"1, 2, 3, 4, 37, 14, 25, 19, 6, 2, 4, 3, 1, 2, 1, 1, NA, NA, NA, NA",5,94,121,18,13,NA,"4, 1, 2, 3, 1962, 2119, 1802, 2084, 1, 1, 1, 1, NA, NA, NA, NA, NA, NA, NA, NA","Mostly Sunny",18,"MOSTLY_SUNNY",9,7,4,0,0,4,1,18,3,4,0,1,5,0
"Sydney Swans Vs Port Adelaide",2018-04-01 06:40:00,"CONCLUDED","CD_M20180140208","CD_V60","2018-04-01T06:40:00","CD_T160","CD_T110","CD_R201801402","2018-04-01T16:40:00","SYD V PORT","#AFLSwansPower","Sydney Swans",NA,"CD_T160","SYD","Swans","Port Adelaide",NA,"CD_T110","PORT","Power","Sydney","SCG","NSW","Australia/Sydney","CD_V60","SCG",NA,NA,NA,NA,"Round 2","2018","CD_R201801402","Rd 2","CD_S2018014",2,"CONCLUDED","CD_M20180140208",NA,NA,"2018-04-01T09:27:34.349+0000","1, 2, 3, 4, 28, 19, 33, 41, 4, 2, 5, 6, 4, 7, 3, 5, NA, NA, NA, NA",1,76,71,10,11,NA,"1, 2, 3, 4, 37, 14, 25, 19, 6, 2, 4, 3, 1, 2, 1, 1, NA, NA, NA, NA",1,45,94,14,10,NA,"4, 1, 2, 3, 1962, 2119, 1802, 2084, 1, 1, 1, 1, NA, NA, NA, NA, NA, NA, NA, NA","Mostly Sunny",18,"MOSTLY_SUNNY",10,2,7,1,0,1,0,14,5,3,0,1,1,0
"Geelong Cats Vs Hawthorn",2018-04-02 05:20:00,"CONCLUDED","CD_M20180140209","CD_V40","2018-04-02T05:20:00","CD_T70","CD_T80","CD_R201801402","2018-04-02T15:20:00","GEEL V HAW","#AFLCatsHawks","Geelong Cats",NA,"CD_T70","GEEL","Cats","Hawthorn",NA,"CD_T80","HAW","Hawks","Melbourne","MCG","VIC","Australia/Melbourne","CD_V40","MCG",NA,NA,NA,NA,"Round 2","2018","CD_R201801402","Rd 2","CD_S2018014",2,"CONCLUDED","CD_M20180140209",NA,NA,"2018-04-02T08:15:39.924+0000","1, 2, 3, 4, 28, 19, 33, 41, 4, 2, 5, 6, 4, 7, 3, 5, NA, NA, NA, NA",4,11,117,18,9,NA,"1, 2, 3, 4, 37, 14, 25, 19, 6, 2, 4, 3, 1, 2, 1, 1, NA, NA, NA, NA",2,104,118,17,16,NA,"4, 1, 2, 3, 1962, 2119, 1802, 2084, 1, 1, 1, 1, NA, NA, NA, NA, NA, NA, NA, NA","Partly cloudy",18,"MOSTLY_SUNNY",18,3,1,1,0,4,0,17,4,7,1,2,2,0
"Carlton Vs Collingwood",2018-04-06 09:50:00,"CONCLUDED","CD_M20180140301","CD_V40","2018-04-06T09:50:00","CD_T30","CD_T40","CD_R201801403","2018-04-06T19:50:00","CARL V COLL","#AFLBluesPies","Carlton",NA,"CD_T30","CARL","Blues","Collingwood",NA,"CD_T40","COLL","Magpies","Melbourne","MCG","VIC","Australia/Melbourne","CD_V40","MCG",NA,NA,NA,NA,"Round 3","2018","CD_R201801403","Rd 3","CD_S2018014",3,"CONCLUDED","CD_M20180140301",NA,NA,"2018-04-06T12:36:42.558+0000","1, 2, 3, 4, 28, 19, 33, 41, 4, 2, 5, 6, 4, 7, 3, 5, NA, NA, NA, NA",0,27,76,11,10,NA,"1, 2, 3, 4, 37, 14, 25, 19, 6, 2, 4, 3, 1, 2, 1, 1, NA, NA, NA, NA",0,89,100,16,4,NA,"4, 1, 2, 3, 1962, 2119, 1802, 2084, 1, 1, 1, 1, NA, NA, NA, NA, NA, NA, NA, NA","Partly cloudy",18,"MOSTLY_SUNNY",11,3,6,0,0,0,1,16,2,0,0,2,0,0
"Port Adelaide Vs Brisbane Lions",2018-04-07 03:45:00,"CONCLUDED","CD_M20180140302","CD_V6","2018-04-07T03:45:00","CD_T110","CD_T20","CD_R201801403","2018-04-07T13:15:00","PORT V BL","#AFLPowerLions","Port Adelaide",NA,"CD_T110","PORT","Power","Brisbane Lions",NA,"CD_T20","BL","Lions","Adelaide","Adelaide Oval","SA","Australia/Adelaide","CD_V6","AO",NA,NA,NA,NA,"Round 3","2018","CD_R201801403","Rd 3","CD_S2018014",3,"CONCLUDED","CD_M20180140302",NA,NA,"2018-04-07T06:47:08.490+0000","1, 2, 3, 4, 28, 19, 33, 41, 4, 2, 5, 6, 4, 7, 3, 5, NA, NA, NA, NA",1,77,97,14,13,NA,"1, 2, 3, 4, 37, 14, 25, 19, 6, 2, 4, 3, 1, 2, 1, 1, NA, NA, NA, NA",0,40,92,14,8,NA,"4, 1, 2, 3, 1962, 2119, 1802, 2084, 1, 1, 1, 1, NA, NA, NA, NA, NA, NA, NA, NA","Mostly Sunny",18,"MOSTLY_SUNNY",14,7,4,1,0,1,0,14,5,3,0,0,0,0
"Melbourne Vs North Melbourne",2018-04-07 04:10:00,"CONCLUDED","CD_M20180140303","CD_V40","2018-04-07T04:10:00","CD_T90","CD_T100","CD_R201801403","2018-04-07T14:10:00","MELB V NMFC","#AFLDeesNorth","Melbourne",NA,"CD_T90","MELB","Demons","North Melbourne",NA,"CD_T100","NMFC","Kangaroos","Melbourne","MCG","VIC","Australia/Melbourne","CD_V40","MCG",NA,NA,NA,NA,"Round 3","2018","CD_R201801403","Rd 3","CD_S2018014",3,"CONCLUDED","CD_M20180140303",NA,NA,"2018-04-07T07:01:11.521+0000","1, 2, 3, 4, 28, 19, 33, 41, 4, 2, 5, 6, 4, 7, 3, 5, NA, NA, NA, NA",2,82,123,18,15,NA,"1, 2, 3, 4, 37, 14, 25, 19, 6, 2, 4, 3, 1, 2, 1, 1, NA, NA, NA, NA",1,33,86,13,8,NA,"4, 1, 2, 3, 1962, 2119, 1802, 2084, 1, 1, 1, 1, NA, NA, NA, NA, NA, NA, NA, NA","Partly cloudy",22,"MOSTLY_SUNNY",18,5,7,0,1,2,0,13,5,1,0,1,1,0
"Gold Coast Suns Vs Fremantle",2018-04-07 06:35:00,"CONCLUDED","CD_M20180140304","CD_V2925","2018-04-07T06:35:00","CD_T1000","CD_T60","CD_R201801403","2018-04-07T14:35:00","GCFC V FRE","#AFLSunsFreo","Gold Coast Suns",NA,"CD_T1000","GCFC","Suns","Fremantle",NA,"CD_T60","FRE","Freo","Perth","Optus Stadium","WA","Australia/Perth","CD_V2925","OS",NA,NA,NA,NA,"Round 3","2018","CD_R201801403","Rd 3","CD_S2018014",3,"CONCLUDED","CD_M20180140304",NA,NA,"2018-04-07T09:22:17.816+0000","1, 2, 3, 4, 28, 19, 33, 41, 4, 2, 5, 6, 4, 7, 3, 5, NA, NA, NA, NA",0,23,68,10,8,NA,"1, 2, 3, 4, 37, 14, 25, 19, 6, 2, 4, 3, 1, 2, 1, 1, NA, NA, NA, NA",2,82,96,13,18,NA,"4, 1, 2, 3, 1962, 2119, 1802, 2084, 1, 1, 1, 1, NA, NA, NA, NA, NA, NA, NA, NA","Mostly Sunny",18,"MOSTLY_SUNNY",10,4,3,0,1,0,0,13,5,10,0,1,2,0
