"Season","Round","Date","Local.start.time","Venue","Attendance","Home.team","HQ1G","HQ1B","HQ2G","HQ2B","HQ3G","HQ3B","HQ4G","HQ4B","Home.score","Away.team","AQ1G","AQ1B","AQ2G","AQ2B","AQ3G","AQ3B","AQ4G","AQ4B","Away.score","First.name","Surname","ID","Jumper.No.","Playing.for","Kicks","Marks","Handballs","Goals","Behinds","Hit.Outs","Tackles","Rebounds","Inside.50s","Clearances","Clangers","Frees.For","Frees.Against","Brownlow.Votes","Contested.Possessions","Uncontested.Possessions","Contested.Marks","Marks.Inside.50","One.Percenters","Bounces","Goal.Assists","Time.on.Ground..","Substitute","Umpire.1","Umpire.2","Umpire.3","Umpire.4","group_id"
2020,"1",2020-03-20,1950,"Docklands",0,"Western Bulldogs",1,0,4,0,5,2,5,4,34,"Collingwood",5,2,8,6,10,7,13,8,86,"Sam","Lloyd",12263,"22","Western Bulldogs",6,4,2,0,1,0,5,0,1,0,1,2,0,0,2,6,0,0,0,0,0,83,NA,"Chris Donlon"," Brendan Hosking"," Alex Whetton",NA,NA
2020,"1",2020-03-20,1950,"Docklands",0,"Western Bulldogs",1,0,4,0,5,2,5,4,34,"Collingwood",5,2,8,6,10,7,13,8,86,"Jack","Macrae",12166,"11","Western Bulldogs",11,5,11,0,0,0,4,2,3,4,2,1,1,0,11,10,0,0,1,0,0,82,NA,"Chris Donlon"," Brendan Hosking"," Alex Whetton",NA,NA
2020,"1",2020-03-20,1950,"Docklands",0,"Western Bulldogs",1,0,4,0,5,2,5,4,34,"Collingwood",5,2,8,6,10,7,13,8,86,"Aaron","Naughton",12594,"33","Western Bulldogs",1,0,1,0,0,0,1,0,0,0,2,0,1,0,1,2,0,0,2,0,0,81,NA,"Chris Donlon"," Brendan Hosking"," Alex Whetton",NA,NA
2020,"1",2020-03-20,1950,"Docklands",0,"Western Bulldogs",1,0,4,0,5,2,5,4,34,"Collingwood",5,2,8,6,10,7,13,8,86,"Bailey","Smith",12692,"6","Western Bulldogs",9,5,14,0,0,0,7,1,2,2,3,0,1,0,6,18,0,0,0,1,0,79,NA,"Chris Donlon"," Brendan Hosking"," Alex Whetton",NA,NA
2020,"1",2020-03-20,1950,"Docklands",0,"Western Bulldogs",1,0,4,0,5,2,5,4,34,"Collingwood",5,2,8,6,10,7,13,8,86,"Matt","Suckling",11718,"1","Western Bulldogs",8,6,3,1,0,0,1,0,4,0,3,0,1,0,3,11,0,0,2,0,1,76,NA,"Chris Donlon"," Brendan Hosking"," Alex Whetton",NA,NA
2020,"1",2020-03-20,1950,"Docklands",0,"Western Bulldogs",1,0,4,0,5,2,5,4,34,"Collingwood",5,2,8,6,10,7,13,8,86,"Mitch","Wallis",11934,"3","Western Bulldogs",5,2,7,1,0,0,1,0,1,0,3,1,2,0,6,7,0,0,0,0,0,80,NA,"Chris Donlon"," Brendan Hosking"," Alex Whetton",NA,NA
2020,"1",2020-03-20,1950,"Docklands",0,"Western Bulldogs",1,0,4,0,5,2,5,4,34,"Collingwood",5,2,8,6,10,7,13,8,86,"Bailey","Williams",12441,"34","Western Bulldogs",9,6,8,1,0,0,0,3,0,0,3,0,0,0,2,15,0,0,4,1,0,82,NA,"Chris Donlon"," Brendan Hosking"," Alex Whetton",NA,NA
2020,"1",2020-03-20,1950,"Docklands",0,"Western Bulldogs",1,0,4,0,5,2,5,4,34,"Collingwood",5,2,8,6,10,7,13,8,86,"Easton","Wood",11788,"10","Western Bulldogs",7,5,7,0,0,0,0,4,0,1,3,0,1,0,7,7,2,0,2,0,0,83,NA,"Chris Donlon"," Brendan Hosking"," Alex Whetton",NA,NA
2020,"1",2020-03-20,1950,"Docklands",0,"Western Bulldogs",1,0,4,0,5,2,5,4,34,"Collingwood",5,2,8,6,10,7,13,8,86,"Lewis","Young",12559,"2","Western Bulldogs",3,3,1,0,1,2,0,1,0,0,4,0,3,0,0,4,0,1,0,0,0,69,NA,"Chris Donlon"," Brendan Hosking"," Alex Whetton",NA,NA
2020,"1",2020-03-20,1950,"Docklands",0,"Western Bulldogs",1,0,4,0,5,2,5,4,34,"Collingwood",5,2,8,6,10,7,13,8,86,"Taylor","Adams",12066,"13","Collingwood",16,3,10,1,0,0,5,1,2,12,4,2,0,0,14,11,0,1,2,1,0,85,NA,"Chris Donlon"," Brendan Hosking"," Alex Whetton",NA,NA
2020,"1",2020-03-20,1950,"Docklands",0,"Western Bulldogs",1,0,4,0,5,2,5,4,34,"Collingwood",5,2,8,6,10,7,13,8,86,"Callum","Brown",12545,"17","Collingwood",6,1,8,1,0,0,3,1,2,1,1,0,0,0,4,10,0,0,2,0,1,76,NA,"Chris Donlon"," Brendan Hosking"," Alex Whetton",NA,NA
2020,"1",2020-03-20,1950,"Docklands",0,"Western Bulldogs",1,0,4,0,5,2,5,4,34,"Collingwood",5,2,8,6,10,7,13,8,86,"Tyler","Brown",12763,"6","Collingwood",4,0,11,0,0,0,3,0,1,1,2,0,0,0,7,9,0,0,1,0,1,71,NA,"Chris Donlon"," Brendan Hosking"," Alex Whetton",NA,NA
2020,"1",2020-03-20,1950,"Docklands",0,"Western Bulldogs",1,0,4,0,5,2,5,4,34,"Collingwood",5,2,8,6,10,7,13,8,86,"Mason","Cox",12428,"46","Collingwood",5,4,4,2,0,7,0,0,0,0,1,2,0,0,5,3,2,1,1,0,0,79,NA,"Chris Donlon"," Brendan Hosking"," Alex Whetton",NA,NA
2020,"1",2020-03-20,1950,"Docklands",0,"Western Bulldogs",1,0,4,0,5,2,5,4,34,"Collingwood",5,2,8,6,10,7,13,8,86,"Jack","Crisp",12061,"25","Collingwood",12,7,3,0,1,0,0,1,6,0,4,1,2,0,2,13,0,0,2,0,1,79,NA,"Chris Donlon"," Brendan Hosking"," Alex Whetton",NA,NA
2020,"1",2020-03-20,1950,"Docklands",0,"Western Bulldogs",1,0,4,0,5,2,5,4,34,"Collingwood",5,2,8,6,10,7,13,8,86,"Josh","Daicos",12573,"26","Collingwood",7,3,7,2,0,0,5,1,1,1,4,0,2,0,4,10,0,0,1,0,0,88,NA,"Chris Donlon"," Brendan Hosking"," Alex Whetton",NA,NA
2020,"1",2020-03-20,1950,"Docklands",0,"Western Bulldogs",1,0,4,0,5,2,5,4,34,"Collingwood",5,2,8,6,10,7,13,8,86,"Jordan","de Goey",12318,"2","Collingwood",9,4,5,1,2,0,1,0,6,4,2,0,0,0,5,9,0,2,1,0,0,84,NA,"Chris Donlon"," Brendan Hosking"," Alex Whetton",NA,NA
2020,"1",2020-03-20,1950,"Docklands",0,"Western Bulldogs",1,0,4,0,5,2,5,4,34,"Collingwood",5,2,8,6,10,7,13,8,86,"Jamie","Elliott",12083,"5","Collingwood",9,3,4,1,1,0,1,0,4,1,4,0,0,0,3,10,0,2,2,0,0,67,NA,"Chris Donlon"," Brendan Hosking"," Alex Whetton",NA,NA
