"match.name","match.date","match.status","match.matchId","match.venue","match.utcStartTime","match.homeTeamId","match.awayTeamId","match.round","match.venueLocalStartTime","match.abbr","match.twitterHashTag","match.homeTeam.name","match.homeTeam.timeZone","match.homeTeam.teamId","match.homeTeam.abbr","match.homeTeam.nickname","match.awayTeam.name","match.awayTeam.timeZone","match.awayTeam.teamId","match.awayTeam.abbr","match.awayTeam.nickname","venue.address","venue.name","venue.state","venue.timeZone","venue.venueId","venue.abbreviation","venue.capacity","venue.groundDimension","venue.latitude","venue.longitude","round.name","round.year","round.roundId","round.abbreviation","round.competitionId","round.roundNumber","status","matchId","scoreWorm","scoreMap","lastUpdated","homeTeamScore.periodScore","homeTeamScore.rushedBehinds","homeTeamScore.minutesInFront","homeTeamScore.matchScore.totalScore","homeTeamScore.matchScore.goals","homeTeamScore.matchScore.behinds","homeTeamScore.matchScore.superGoals","awayTeamScore.periodScore","awayTeamScore.rushedBehinds","awayTeamScore.minutesInFront","awayTeamScore.matchScore.totalScore","awayTeamScore.matchScore.goals","awayTeamScore.matchScore.behinds","awayTeamScore.matchScore.superGoals","matchClock.periods","weather.description","weather.tempInCelsius","weather.weatherType","homeTeamScoreChart.goals","homeTeamScoreChart.leftBehinds","homeTeamScoreChart.rightBehinds","homeTeamScoreChart.leftPosters","homeTeamScoreChart.rightPosters","homeTeamScoreChart.rushedBehinds","homeTeamScoreChart.touchedBehinds","awayTeamScoreChart.goals","awayTeamScoreChart.leftBehinds","awayTeamScoreChart.rightBehinds","awayTeamScoreChart.leftPosters","awayTeamScoreChart.rightPosters","awayTeamScoreChart.rushedBehinds","awayTeamScoreChart.touchedBehinds"
"Sydney Swans Vs Adelaide Crows",2019-03-29 08:50:00,"CONCLUDED","CD_M20190140202","CD_V60","2019-03-29T08:50:00","CD_T160","CD_T10","CD_R201901402","2019-03-29T19:50:00","SYD V ADEL","#AFLSwansCrows","Sydney Swans",NA,"CD_T160","SYD","Swans","Adelaide Crows",NA,"CD_T10","ADEL","Crows","Sydney","SCG","NSW","Australia/Sydney","CD_V60","SCG",NA,NA,NA,NA,"Round 2","2019","CD_R201901402","Rd 2","CD_S2019014",2,"CONCLUDED","CD_M20190140202",NA,NA,"2019-03-29T11:30:27.913+0000","1, 2, 3, 4, 1, 27, 28, 8, 0, 4, 4, 1, 1, 3, 4, 2, NA, NA, NA, NA",3,12,62,8,14,NA,"1, 2, 3, 4, 34, 16, 19, 28, 5, 2, 3, 4, 4, 4, 1, 4, NA, NA, NA, NA",2,99,88,12,16,NA,"1, 2, 3, 4, 1970, 1863, 1919, 1766, 1, 1, 1, 1, NA, NA, NA, NA, NA, NA, NA, NA","Late shower or two",28,"RAIN",8,2,7,0,1,3,1,12,5,5,3,0,2,1
"Essendon Vs St Kilda",2019-03-30 05:35:00,"CONCLUDED","CD_M20190140203","CD_V190","2019-03-30T05:35:00","CD_T50","CD_T130","CD_R201901402","2019-03-30T16:35:00","ESS V STK","#AFLDonsSaints","Essendon",NA,"CD_T50","ESS","Bombers","St Kilda",NA,"CD_T130","STK","Saints","Melbourne","Marvel Stadium","VIC","Australia/Melbourne","CD_V190","MRVL",NA,NA,NA,NA,"Round 2","2019","CD_R201901402","Rd 2","CD_S2019014",2,"CONCLUDED","CD_M20190140203",NA,NA,"2019-03-30T08:16:33.565+0000","1, 2, 3, 4, 1, 27, 28, 8, 0, 4, 4, 1, 1, 3, 4, 2, NA, NA, NA, NA",1,6,65,9,11,NA,"1, 2, 3, 4, 34, 16, 19, 28, 5, 2, 3, 4, 4, 4, 1, 4, NA, NA, NA, NA",2,98,76,10,16,NA,"1, 2, 3, 4, 1970, 1863, 1919, 1766, 1, 1, 1, 1, NA, NA, NA, NA, NA, NA, NA, NA","Showers",15,"RAIN",9,4,5,0,1,1,0,10,6,6,2,0,2,0
"Port Adelaide Vs Carlton",2019-03-30 06:10:00,"CONCLUDED","CD_M20190140204","CD_V6","2019-03-30T06:10:00","CD_T110","CD_T30","CD_R201901402","2019-03-30T16:40:00","PORT V CARL","#AFLPowerBlues","Port Adelaide",NA,"CD_T110","PORT","Power","Carlton",NA,"CD_T30","CARL","Blues","Adelaide","Adelaide Oval","SA","Australia/Adelaide","CD_V6","AO",NA,NA,NA,NA,"Round 2","2019","CD_R201901402","Rd 2","CD_S2019014",2,"CONCLUDED","CD_M20190140204",NA,NA,"2019-03-30T09:06:30.392+0000","1, 2, 3, 4, 1, 27, 28, 8, 0, 4, 4, 1, 1, 3, 4, 2, NA, NA, NA, NA",2,72,88,13,10,NA,"1, 2, 3, 4, 34, 16, 19, 28, 5, 2, 3, 4, 4, 4, 1, 4, NA, NA, NA, NA",2,36,72,11,6,NA,"1, 2, 3, 4, 1970, 1863, 1919, 1766, 1, 1, 1, 1, NA, NA, NA, NA, NA, NA, NA, NA","Mostly Sunny",18,"MOSTLY_SUNNY",13,2,3,1,1,2,1,11,2,1,0,1,2,0
"Geelong Cats Vs Melbourne",2019-03-30 08:25:00,"CONCLUDED","CD_M20190140205","CD_V30","2019-03-30T08:25:00","CD_T70","CD_T90","CD_R201901402","2019-03-30T19:25:00","GEEL V MELB","#AFLCatsDees","Geelong Cats",NA,"CD_T70","GEEL","Cats","Melbourne",NA,"CD_T90","MELB","Demons","Geelong","GMHBA Stadium","VIC","Australia/Melbourne","CD_V30","GMHBA",NA,NA,NA,NA,"Round 2","2019","CD_R201901402","Rd 2","CD_S2019014",2,"CONCLUDED","CD_M20190140205",NA,NA,"2019-03-30T11:14:42.730+0000","1, 2, 3, 4, 1, 27, 28, 8, 0, 4, 4, 1, 1, 3, 4, 2, NA, NA, NA, NA",1,107,126,20,6,NA,"1, 2, 3, 4, 34, 16, 19, 28, 5, 2, 3, 4, 4, 4, 1, 4, NA, NA, NA, NA",0,8,46,6,10,NA,"1, 2, 3, 4, 1970, 1863, 1919, 1766, 1, 1, 1, 1, NA, NA, NA, NA, NA, NA, NA, NA","Showers",16,"RAIN",20,2,2,0,1,1,0,6,6,2,1,1,0,0
"West Coast Eagles Vs GWS Giants",2019-03-30 09:10:00,"CONCLUDED","CD_M20190140206","CD_V2925","2019-03-30T09:10:00","CD_T150","CD_T1010","CD_R201901402","2019-03-30T17:10:00","WCE V GWS","#AFLEaglesGiants","West Coast Eagles",NA,"CD_T150","WCE","Eagles","GWS Giants",NA,"CD_T1010","GWS","Giants","Perth","Optus Stadium","WA","Australia/Perth","CD_V2925","OS",NA,NA,NA,NA,"Round 2","2019","CD_R201901402","Rd 2","CD_S2019014",2,"CONCLUDED","CD_M20190140206",NA,NA,"2019-03-30T11:49:02.619+0000","1, 2, 3, 4, 1, 27, 28, 8, 0, 4, 4, 1, 1, 3, 4, 2, NA, NA, NA, NA",2,87,104,16,8,NA,"1, 2, 3, 4, 34, 16, 19, 28, 5, 2, 3, 4, 4, 4, 1, 4, NA, NA, NA, NA",1,23,52,7,10,NA,"1, 2, 3, 4, 1970, 1863, 1919, 1766, 1, 1, 1, 1, NA, NA, NA, NA, NA, NA, NA, NA","Mostly Sunny",18,"MOSTLY_SUNNY",16,3,2,1,0,2,0,7,3,5,1,0,1,0
"North Melbourne Vs Brisbane Lions",2019-03-31 02:10:00,"CONCLUDED","CD_M20190140207","CD_V190","2019-03-31T02:10:00","CD_T100","CD_T20","CD_R201901402","2019-03-31T13:10:00","NMFC V BL","#AFLNorthLions","North Melbourne",NA,"CD_T100","NMFC","Kangaroos","Brisbane Lions",NA,"CD_T20","BL","Lions","Melbourne","Marvel Stadium","VIC","Australia/Melbourne","CD_V190","MRVL",NA,NA,NA,NA,"Round 2","2019","CD_R201901402","Rd 2","CD_S2019014",2,"CONCLUDED","CD_M20190140207",NA,NA,"2019-03-31T05:04:31.379+0000","1, 2, 3, 4, 1, 27, 28, 8, 0, 4, 4, 1, 1, 3, 4, 2, NA, NA, NA, NA",0,81,87,13,9,NA,"1, 2, 3, 4, 34, 16, 19, 28, 5, 2, 3, 4, 4, 4, 1, 4, NA, NA, NA, NA",2,30,107,16,11,NA,"1, 2, 3, 4, 1970, 1863, 1919, 1766, 1, 1, 1, 1, NA, NA, NA, NA, NA, NA, NA, NA","Few showers clearing later",18,"RAIN",13,4,5,0,0,0,0,16,3,4,1,1,2,0
"Hawthorn Vs Western Bulldogs",2019-03-31 04:20:00,"CONCLUDED","CD_M20190140208","CD_V40","2019-03-31T04:20:00","CD_T80","CD_T140","CD_R201901402","2019-03-31T15:20:00","HAW V WB","#AFLHawksDogs","Hawthorn",NA,"CD_T80","HAW","Hawks","Western Bulldogs",NA,"CD_T140","WB","Bulldogs","Melbourne","MCG","VIC","Australia/Melbourne","CD_V40","MCG",NA,NA,NA,NA,"Round 2","2019","CD_R201901402","Rd 2","CD_S2019014",2,"CONCLUDED","CD_M20190140208",NA,NA,"2019-03-31T06:57:27.430+0000","1, 2, 3, 4, 1, 27, 28, 8, 0, 4, 4, 1, 1, 3, 4, 2, NA, NA, NA, NA",3,65,87,13,9,NA,"1, 2, 3, 4, 34, 16, 19, 28, 5, 2, 3, 4, 4, 4, 1, 4, NA, NA, NA, NA",2,43,106,16,10,NA,"1, 2, 3, 4, 1970, 1863, 1919, 1766, 1, 1, 1, 1, NA, NA, NA, NA, NA, NA, NA, NA","Few showers clearing later",18,"RAIN",13,2,3,0,0,3,1,16,3,4,0,0,2,1
"Gold Coast Suns Vs Fremantle",2019-03-31 05:40:00,"CONCLUDED","CD_M20190140209","CD_V81","2019-03-31T05:40:00","CD_T1000","CD_T60","CD_R201901402","2019-03-31T15:40:00","GCFC V FRE","#AFLSunsFreo","Gold Coast Suns",NA,"CD_T1000","GCFC","Suns","Fremantle",NA,"CD_T60","FRE","Freo","Gold Coast","Metricon Stadium","QLD","Australia/Brisbane","CD_V81","MS",NA,NA,NA,NA,"Round 2","2019","CD_R201901402","Rd 2","CD_S2019014",2,"CONCLUDED","CD_M20190140209",NA,NA,"2019-03-31T08:23:21.796+0000","1, 2, 3, 4, 1, 27, 28, 8, 0, 4, 4, 1, 1, 3, 4, 2, NA, NA, NA, NA",4,53,61,7,19,NA,"1, 2, 3, 4, 34, 16, 19, 28, 5, 2, 3, 4, 4, 4, 1, 4, NA, NA, NA, NA",3,47,58,8,10,NA,"1, 2, 3, 4, 1970, 1863, 1919, 1766, 1, 1, 1, 1, NA, NA, NA, NA, NA, NA, NA, NA","Mostly Sunny",18,"MOSTLY_SUNNY",7,7,6,0,2,4,0,8,6,0,0,1,3,0
"Adelaide Crows Vs Geelong Cats",2019-04-04 08:50:00,"CONCLUDED","CD_M20190140301","CD_V6","2019-04-04T08:50:00","CD_T10","CD_T70","CD_R201901403","2019-04-04T19:20:00","ADEL V GEEL","#AFLCrowsCats","Adelaide Crows",NA,"CD_T10","ADEL","Crows","Geelong Cats",NA,"CD_T70","GEEL","Cats","Adelaide","Adelaide Oval","SA","Australia/Adelaide","CD_V6","AO",NA,NA,NA,NA,"Round 3","2019","CD_R201901403","Rd 3","CD_S2019014",3,"CONCLUDED","CD_M20190140301",NA,NA,"2019-04-04T11:37:24.375+0000","1, 2, 3, 4, 1, 27, 28, 8, 0, 4, 4, 1, 1, 3, 4, 2, NA, NA, NA, NA",3,7,75,10,15,NA,"1, 2, 3, 4, 34, 16, 19, 28, 5, 2, 3, 4, 4, 4, 1, 4, NA, NA, NA, NA",2,111,99,14,15,NA,"1, 2, 3, 4, 1970, 1863, 1919, 1766, 1, 1, 1, 1, NA, NA, NA, NA, NA, NA, NA, NA","Mostly Sunny",18,"MOSTLY_SUNNY",10,5,4,1,2,3,0,14,4,8,0,1,2,0
"Melbourne Vs Essendon",2019-04-05 08:50:00,"CONCLUDED","CD_M20190140302","CD_V40","2019-04-05T08:50:00","CD_T90","CD_T50","CD_R201901403","2019-04-05T19:50:00","MELB V ESS","#AFLDeesDons","Melbourne",NA,"CD_T90","MELB","Demons","Essendon",NA,"CD_T50","ESS","Bombers","Melbourne","MCG","VIC","Australia/Melbourne","CD_V40","MCG",NA,NA,NA,NA,"Round 3","2019","CD_R201901403","Rd 3","CD_S2019014",3,"CONCLUDED","CD_M20190140302",NA,NA,"2019-04-05T11:50:20.495+0000","1, 2, 3, 4, 1, 27, 28, 8, 0, 4, 4, 1, 1, 3, 4, 2, NA, NA, NA, NA",1,17,112,18,4,NA,"1, 2, 3, 4, 34, 16, 19, 28, 5, 2, 3, 4, 4, 4, 1, 4, NA, NA, NA, NA",1,103,130,20,10,NA,"1, 2, 3, 4, 1970, 1863, 1919, 1766, 1, 1, 1, 1, NA, NA, NA, NA, NA, NA, NA, NA","Becoming windy Mostly sunny",27,"WINDY",18,1,2,0,0,1,0,20,3,3,1,2,1,0
"Carlton Vs Sydney Swans",2019-04-06 02:45:00,"CONCLUDED","CD_M20190140303","CD_V190","2019-04-06T02:45:00","CD_T30","CD_T160","CD_R201901403","2019-04-06T13:45:00","CARL V SYD","#AFLBluesSwans","Carlton",NA,"CD_T30","CARL","Blues","Sydney Swans",NA,"CD_T160","SYD","Swans","Melbourne","Marvel Stadium","VIC","Australia/Melbourne","CD_V190","MRVL",NA,NA,NA,NA,"Round 3","2019","CD_R201901403","Rd 3","CD_S2019014",3,"CONCLUDED","CD_M20190140303",NA,NA,"2019-04-06T05:43:18.896+0000","1, 2, 3, 4, 1, 27, 28, 8, 0, 4, 4, 1, 1, 3, 4, 2, NA, NA, NA, NA",3,21,74,10,14,NA,"1, 2, 3, 4, 34, 16, 19, 28, 5, 2, 3, 4, 4, 4, 1, 4, NA, NA, NA, NA",2,98,93,14,9,NA,"1, 2, 3, 4, 1970, 1863, 1919, 1766, 1, 1, 1, 1, NA, NA, NA, NA, NA, NA, NA, NA","Morning shower or two",20,"RAIN",10,7,2,1,1,3,0,14,3,3,0,1,2,0
"GWS Giants Vs Richmond",2019-04-06 05:35:00,"CONCLUDED","CD_M20190140304","CD_V43","2019-04-06T05:35:00","CD_T1010","CD_T120","CD_R201901403","2019-04-06T16:35:00","GWS V RICH","#AFLGiantsTigers","GWS Giants",NA,"CD_T1010","GWS","Giants","Richmond",NA,"CD_T120","RICH","Tigers","Sydney","GIANTS Stadium","NSW","Australia/Sydney","CD_V43","GS",NA,NA,NA,NA,"Round 3","2019","CD_R201901403","Rd 3","CD_S2019014",3,"CONCLUDED","CD_M20190140304",NA,NA,"2019-04-06T08:29:54.847+0000","1, 2, 3, 4, 1, 27, 28, 8, 0, 4, 4, 1, 1, 3, 4, 2, NA, NA, NA, NA",2,98,125,19,11,NA,"1, 2, 3, 4, 34, 16, 19, 28, 5, 2, 3, 4, 4, 4, 1, 4, NA, NA, NA, NA",7,25,76,10,16,NA,"1, 2, 3, 4, 1970, 1863, 1919, 1766, 1, 1, 1, 1, NA, NA, NA, NA, NA, NA, NA, NA","Mostly sunny",29,"MOSTLY_SUNNY",19,4,1,1,2,2,1,10,3,5,1,0,7,0
